indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,1,10.0,13,13,0.6923076923076923,0.4745762711864407,1.4587912087912087,0.9725274725274725,1.945054945054945,0.6923076923076923,0.4745762711864407,1.4587912087912087,9.237332167377254,-1.6952910407747044,10.932623208151957,-33.95522721524315,52.24301578704803,-35.650518256017854,50.547724746273325,-44.270830430805496,42.69091563310464,7.295584662788934,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,1,25.0,13,13,0.6923076923076923,0.4745762711864407,1.4587912087912087,0.9725274725274725,1.945054945054945,0.6923076923076923,0.4745762711864407,1.4587912087912087,9.237332167377254,-1.6952910407747044,10.932623208151957,-33.95522721524315,52.24301578704803,-35.650518256017854,50.547724746273325,-44.270830430805496,42.69091563310464,7.295584662788934,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,1,50.0,13,13,0.6923076923076923,0.4745762711864407,1.4587912087912087,0.9725274725274725,1.945054945054945,0.6923076923076923,0.4745762711864407,1.4587912087912087,9.237332167377254,-1.6952910407747044,10.932623208151957,-33.95522721524315,52.24301578704803,-35.650518256017854,50.547724746273325,-44.270830430805496,42.69091563310464,7.295584662788934,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,3,0.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.0892307692307694,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,28.38913418730506,-1.753943134230494,30.143077321535554,-11.391750423889608,70.28295866780864,-13.145693558120103,68.52901553357815,-19.23681579666825,59.86291854459464,7.5820517809689925,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,3,10.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.0892307692307694,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,28.38913418730506,-1.753943134230494,30.143077321535554,-11.391750423889608,70.28295866780864,-13.145693558120103,68.52901553357815,-19.23681579666825,59.86291854459464,7.5820517809689925,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,3,25.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.0892307692307694,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,28.38913418730506,-1.753943134230494,30.143077321535554,-11.391750423889608,70.28295866780864,-13.145693558120103,68.52901553357815,-19.23681579666825,59.86291854459464,7.5820517809689925,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,3,50.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.0892307692307694,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,28.38913418730506,-1.753943134230494,30.143077321535554,-11.391750423889608,70.28295866780864,-13.145693558120103,68.52901553357815,-19.23681579666825,59.86291854459464,7.5820517809689925,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,5,0.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.084692307692308,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,45.749342338412205,-1.8278022888000809,47.577144627212284,-2.1679357188946753,95.25578469870823,-3.995738007694756,93.42798240990814,-16.463194072948937,90.05049564775581,13.566951578280005,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,5,10.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.084692307692308,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,45.749342338412205,-1.8278022888000809,47.577144627212284,-2.1679357188946753,95.25578469870823,-3.995738007694756,93.42798240990814,-16.463194072948937,90.05049564775581,13.566951578280005,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,5,25.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.084692307692308,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,45.749342338412205,-1.8278022888000809,47.577144627212284,-2.1679357188946753,95.25578469870823,-3.995738007694756,93.42798240990814,-16.463194072948937,90.05049564775581,13.566951578280005,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,5,50.0,13,13,0.6923076923076923,0.423728813559322,1.633846153846154,1.084692307692308,2.178461538461539,0.6923076923076923,0.423728813559322,1.633846153846154,45.749342338412205,-1.8278022888000809,47.577144627212284,-2.1679357188946753,95.25578469870823,-3.995738007694756,93.42798240990814,-16.463194072948937,90.05049564775581,13.566951578280005,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,10,0.0,13,13,0.7692307692307693,0.4491525423728814,1.7126269956458635,1.1988388969521044,2.2264150943396226,0.7692307692307693,0.4491525423728814,1.7126269956458635,73.48835399874658,0.06389764753973065,73.42445635120684,13.957256329210141,130.21072746946805,14.021153976749872,130.2746251170078,-20.782299675323234,131.78036192641184,19.716502841557162,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
