threshold_bps,gated,corridor,split,window,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
50.0,False,KGS,2,2022-01…2022-06,20,25.0,11,11,0.0,0.10256410256410256,0.0,,,0.2727272727272727,0.39316239316239315,0.6936758893280632,-302.69121613134183,-134.33666686632213,-168.3545492650197,,,,,,,288.4914892310648,-127.11574897657808,0.42541436464088395,0.0,0.4137931034482759,79.0,0.3333333333333333
50.0,False,KGS,3,2022-07…2022-12,20,25.0,12,12,0.3333333333333333,0.2846153846153846,1.1711711711711712,,,0.6666666666666666,0.5769230769230769,1.1555555555555557,71.72711285537935,92.68431984896502,-20.95720699358567,,,,,,,3.4165263216913027,25.584569076100394,0.4565217391304348,0.0,0.9000528126952114,47.0,0.3333333333333333
50.0,False,KGS,4,2023-01…2023-06,20,25.0,4,4,0.75,0.5508474576271186,1.3615384615384616,,,1.0,0.8389830508474576,1.191919191919192,463.8017226079105,231.7318649254994,232.0698576824111,,,,,,,128.94693062275422,293.4937145696442,0.15469613259668508,0.0,0.5014592374026932,71.0,0.5
50.0,False,KGS,5,2023-07…2023-12,20,25.0,6,6,0.16666666666666666,0.20155038759689922,0.8269230769230769,,,0.6666666666666666,0.5271317829457365,1.264705882352941,-80.1221001371736,-26.704775666556326,-53.417324470617274,,,,,,,-202.25398750380225,-9.48850399727732,0.2282608695652174,0.0,0.5514215664486081,85.0,0.3333333333333333
50.0,False,KGS,6,2024-01…2024-06,20,25.0,3,3,0.6666666666666666,0.23931623931623933,2.7857142857142856,,,0.6666666666666666,0.5726495726495726,1.164179104477612,214.6933349120728,31.12319280205631,183.5701421100165,,,,,,,142.80358482000045,116.98685405823862,0.11538461538461539,0.0,0.8636363636363636,125.0,0.6666666666666666
50.0,False,KGS,7,2024-07…2024-12,20,25.0,2,2,0.5,0.3282442748091603,1.5232558139534884,,,1.0,0.7557251908396947,1.323232323232323,336.1976772681552,99.54663906237663,236.65103820577855,,,,,,,87.72557147024406,499.7706064102958,0.07608695652173914,0.0,0.0,136.0,0.8333333333333334
50.0,False,KGS,8,2025-01…2025-06,20,25.0,1,1,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-214.9607824150268,-221.43511533665657,6.4743329216297525,,,,,,,310.70010651690126,-237.14534714825098,0.03867403314917127,0.0,,136.0,0.8333333333333334
50.0,False,KGS,9,2025-07…2025-12,20,25.0,12,12,0.25,0.2076923076923077,1.2037037037037037,,,0.4166666666666667,0.5230769230769231,0.7965686274509803,-2.2620278689571385,-6.366992636140395,4.104964767183256,,,,,,,40.533318851012915,33.475286422770075,0.4565217391304348,0.0,0.2921186973360886,52.0,0.16666666666666666
50.0,False,KGS,10,2026-01…2026-06,20,25.0,3,3,0.0,0.23931623931623933,0.0,,,0.3333333333333333,0.5384615384615384,0.6190476190476191,-162.5292655010705,5.753419433060342,-168.28268493413086,,,,,,,-44.898505170682945,-158.43381267736729,0.11602209944751381,0.0,0.2631578947368421,75.0,0.5
50.0,True,KGS,0,2021-01…2021-06,20,25.0,2,2,0.0,0.1440677966101695,0.0,,,1.0,0.5,2.0,143.51751569828042,-8.151508733265231,151.66902443154567,,,,,,,159.65815912291737,53.65925898179136,0.07734806629834254,0.0,0.0,119.0,0.6666666666666666
50.0,True,KGS,1,2021-07…2021-12,20,25.0,0,0,,0.16279069767441862,,,,,0.5348837209302325,,,25.66914672872073,,,,,,,,,,0.0,,,182.0,1.0
50.0,True,KGS,2,2022-01…2022-06,20,25.0,10,10,0.0,0.10256410256410256,0.0,,,0.4,0.39316239316239315,1.0173913043478262,-123.75222145590006,-134.33666686632213,10.584445410422077,,,,,,,434.9217584780687,45.171480090189014,0.3867403314917127,0.0,0.4269323961881042,87.0,0.5
50.0,True,KGS,3,2022-07…2022-12,20,25.0,6,6,0.5,0.2846153846153846,1.7567567567567568,,,0.8333333333333334,0.5769230769230769,1.4444444444444446,273.05342822494674,92.68431984896502,180.36910837598174,,,,,,,193.06210355854634,83.81613135997945,0.2282608695652174,0.0,0.8948665923252982,64.0,0.5
50.0,True,KGS,4,2023-01…2023-06,20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0
50.0,True,KGS,5,2023-07…2023-12,20,25.0,0,0,,0.20155038759689922,,,,,0.5271317829457365,,,-26.704775666556326,,,,,,,,,,0.0,,,179.0,1.0
50.0,True,KGS,6,2024-01…2024-06,20,25.0,2,2,1.0,0.23931623931623933,4.178571428571429,,,1.0,0.5726495726495726,1.746268656716418,371.45877555920583,31.12319280205631,340.3355827571495,,,,,,,304.5186261090971,170.98700650479805,0.07692307692307693,0.0,0.0,163.0,0.8333333333333334
50.0,True,KGS,7,2024-07…2024-12,20,25.0,0,0,,0.3282442748091603,,,,,0.7557251908396947,,,99.54663906237663,,,,,,,,,,0.0,,,180.0,1.0
