corridor,indicator,split,window,params,feasible,n_feasible,fitted
KGS,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,3,2022-07…2022-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,3,2022-07…2022-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,3,2022-07…2022-12,"{""threshold"": 0.0815, ""_fitted"": true}",,,True
KGS,momentum,4,2023-01…2023-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,4,2023-01…2023-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,4,2023-01…2023-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,4,2023-01…2023-06,"{""threshold"": 0.1267, ""_fitted"": true}",,,True
KGS,momentum,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,5,2023-07…2023-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,5,2023-07…2023-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,5,2023-07…2023-12,"{""threshold"": 0.0764, ""_fitted"": true}",,,True
KGS,momentum,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,6,2024-01…2024-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,6,2024-01…2024-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,6,2024-01…2024-06,"{""threshold"": 0.003, ""_fitted"": true}",,,True
KGS,momentum,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,7,2024-07…2024-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,7,2024-07…2024-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,7,2024-07…2024-12,"{""threshold"": 0.0029, ""_fitted"": true}",,,True
KGS,momentum,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,8,2025-01…2025-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,8,2025-01…2025-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,8,2025-01…2025-06,"{""threshold"": 0.0044, ""_fitted"": true}",,,True
KGS,momentum,9,2025-07…2025-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,9,2025-07…2025-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,9,2025-07…2025-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,9,2025-07…2025-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,9,2025-07…2025-12,"{""threshold"": 0.0418, ""_fitted"": true}",,,True
KGS,momentum,10,2026-01…2026-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,seasonality,10,2026-01…2026-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,dip_vs_trend,10,2026-01…2026-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KGS,ml_localmin,10,2026-01…2026-06,"{""threshold"": 0.0603, ""_fitted"": true}",,,True
AMD,momentum,0,2021-01…2021-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,0,2021-01…2021-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,0,2021-01…2021-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,0,2021-01…2021-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,0,2021-01…2021-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,0,2021-01…2021-06,"{""threshold"": 1.0, ""_fitted"": true}",,,True
AMD,momentum,1,2021-07…2021-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,1,2021-07…2021-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,1,2021-07…2021-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,1,2021-07…2021-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,1,2021-07…2021-12,"{""threshold"": 0.0014, ""_fitted"": true}",,,True
AMD,momentum,2,2022-01…2022-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,2,2022-01…2022-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,2,2022-01…2022-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,2,2022-01…2022-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,2,2022-01…2022-06,"{""threshold"": 0.0172, ""_fitted"": true}",,,True
AMD,momentum,3,2022-07…2022-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,3,2022-07…2022-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,3,2022-07…2022-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,3,2022-07…2022-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,3,2022-07…2022-12,"{""threshold"": 0.1283, ""_fitted"": true}",,,True
AMD,momentum,4,2023-01…2023-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,4,2023-01…2023-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,4,2023-01…2023-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,4,2023-01…2023-06,"{""threshold"": 0.0069, ""_fitted"": true}",,,True
AMD,momentum,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,5,2023-07…2023-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,5,2023-07…2023-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,5,2023-07…2023-12,"{""threshold"": 0.0311, ""_fitted"": true}",,,True
AMD,momentum,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,6,2024-01…2024-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,6,2024-01…2024-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,6,2024-01…2024-06,"{""threshold"": 0.063, ""_fitted"": true}",,,True
AMD,momentum,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,7,2024-07…2024-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,7,2024-07…2024-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,7,2024-07…2024-12,"{""threshold"": 0.0018, ""_fitted"": true}",,,True
AMD,momentum,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,8,2025-01…2025-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,8,2025-01…2025-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,8,2025-01…2025-06,"{""threshold"": 0.0005, ""_fitted"": true}",,,True
AMD,momentum,9,2025-07…2025-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,9,2025-07…2025-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,9,2025-07…2025-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,9,2025-07…2025-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,9,2025-07…2025-12,"{""threshold"": 0.0039, ""_fitted"": true}",,,True
AMD,momentum,10,2026-01…2026-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,seasonality,10,2026-01…2026-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,dip_vs_trend,10,2026-01…2026-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
AMD,ml_localmin,10,2026-01…2026-06,"{""threshold"": 0.0919, ""_fitted"": true}",,,True
KZT,momentum,0,2021-01…2021-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,0,2021-01…2021-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,0,2021-01…2021-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,0,2021-01…2021-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,0,2021-01…2021-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,0,2021-01…2021-06,"{""threshold"": 1.0, ""_fitted"": true}",,,True
KZT,momentum,1,2021-07…2021-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,1,2021-07…2021-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,1,2021-07…2021-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,1,2021-07…2021-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,1,2021-07…2021-12,"{""threshold"": 0.0745, ""_fitted"": true}",,,True
KZT,momentum,2,2022-01…2022-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,2,2022-01…2022-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,2,2022-01…2022-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,2,2022-01…2022-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,2,2022-01…2022-06,"{""threshold"": 0.0001, ""_fitted"": true}",,,True
KZT,momentum,3,2022-07…2022-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,3,2022-07…2022-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,3,2022-07…2022-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,3,2022-07…2022-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,3,2022-07…2022-12,"{""threshold"": 0.0001, ""_fitted"": true}",,,True
KZT,momentum,4,2023-01…2023-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,4,2023-01…2023-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,4,2023-01…2023-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,4,2023-01…2023-06,"{""threshold"": 0.0008, ""_fitted"": true}",,,True
KZT,momentum,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,5,2023-07…2023-12,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,5,2023-07…2023-12,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,5,2023-07…2023-12,"{""threshold"": 0.1597, ""_fitted"": true}",,,True
KZT,momentum,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,level,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,seasonality,6,2024-01…2024-06,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,dip_vs_trend,6,2024-01…2024-06,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}",,0.0,
KZT,ml_localmin,6,2024-01…2024-06,"{""threshold"": 0.0014, ""_fitted"": true}",,,True
