indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,10,0.0,12,12,0.0,0.042735042735042736,0.0,0.0,0.0,0.25,0.2222222222222222,1.125,-131.29837572439536,-122.0998520302291,-9.198523694166255,-118.38146684488743,88.21186628462557,-240.48131887511653,-33.88798574560353,-257.3326809540684,-39.934364861298015,55.64920141432691,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,10,10.0,12,12,0.0,0.06837606837606838,0.0,0.0,0.0,0.25,0.24786324786324787,1.0086206896551724,-131.29837572439536,-122.0998520302291,-9.198523694166255,-118.38146684488743,88.21186628462557,-240.48131887511653,-33.88798574560353,-257.3326809540684,-39.934364861298015,55.64920141432691,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,10,25.0,12,12,0.0,0.10256410256410256,0.0,0.0,0.0,0.25,0.29914529914529914,0.8357142857142857,-131.29837572439536,-122.0998520302291,-9.198523694166255,-118.38146684488743,88.21186628462557,-240.48131887511653,-33.88798574560353,-257.3326809540684,-39.934364861298015,55.64920141432691,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,10,50.0,12,12,0.0,0.1623931623931624,0.0,0.0,0.0,0.3333333333333333,0.358974358974359,0.9285714285714285,-131.29837572439536,-122.0998520302291,-9.198523694166255,-118.38146684488743,88.21186628462557,-240.48131887511653,-33.88798574560353,-257.3326809540684,-39.934364861298015,55.64920141432691,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,20,0.0,12,12,0.0,0.008547008547008548,0.0,0.0,0.0,0.08333333333333333,0.08547008547008547,0.975,-220.38933676145572,-221.43511533665657,1.045778575200842,-120.44896909389024,106.88292264807203,-341.8840844305468,-114.55219268858454,-378.74682968515174,-124.41906062578654,63.18014398999853,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,20,10.0,12,12,0.0,0.008547008547008548,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.75,-220.38933676145572,-221.43511533665657,1.045778575200842,-120.44896909389024,106.88292264807203,-341.8840844305468,-114.55219268858454,-378.74682968515174,-124.41906062578654,63.18014398999853,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,20,25.0,12,12,0.0,0.02564102564102564,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,1.0833333333333333,-220.38933676145572,-221.43511533665657,1.045778575200842,-120.44896909389024,106.88292264807203,-341.8840844305468,-114.55219268858454,-378.74682968515174,-124.41906062578654,63.18014398999853,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
momentum,KGS,8,2025-01…2025-06,BUY_NOW,fast,20,50.0,12,12,0.0,0.03418803418803419,0.0,0.0,0.0,0.16666666666666666,0.20512820512820512,0.8125,-220.38933676145572,-221.43511533665657,1.045778575200842,-120.44896909389024,106.88292264807203,-341.8840844305468,-114.55219268858454,-378.74682968515174,-124.41906062578654,63.18014398999853,-147.34509861520803,0.4883720930232558,0.0,0.43481690853120775,34.0,0.16666666666666666
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,1,0.0,26,26,0.4230769230769231,0.358974358974359,1.1785714285714286,0.6428571428571429,1.7142857142857144,0.4230769230769231,0.358974358974359,1.1785714285714286,-14.872072413645087,-22.654296041824175,7.7822236281790875,-26.809426905159782,41.14333171413773,-49.46372294698396,18.48903567231356,-41.058844317241594,15.50734104682667,10.02855364077767,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,1,10.0,26,26,0.5,0.46153846153846156,1.0833333333333333,0.6666666666666666,1.4999999999999998,0.5,0.46153846153846156,1.0833333333333333,-14.872072413645087,-22.654296041824175,7.7822236281790875,-26.809426905159782,41.14333171413773,-49.46372294698396,18.48903567231356,-41.058844317241594,15.50734104682667,10.02855364077767,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,1,25.0,26,26,0.5384615384615384,0.5641025641025641,0.9545454545454545,0.6136363636363636,1.2954545454545454,0.5384615384615384,0.5641025641025641,0.9545454545454545,-14.872072413645087,-22.654296041824175,7.7822236281790875,-26.809426905159782,41.14333171413773,-49.46372294698396,18.48903567231356,-41.058844317241594,15.50734104682667,10.02855364077767,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,1,50.0,26,26,0.7307692307692307,0.7008547008547008,1.0426829268292683,0.7682926829268293,1.2621951219512195,0.7307692307692307,0.7008547008547008,1.0426829268292683,-14.872072413645087,-22.654296041824175,7.7822236281790875,-26.809426905159782,41.14333171413773,-49.46372294698396,18.48903567231356,-41.058844317241594,15.50734104682667,10.02855364077767,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,3,0.0,26,26,0.15384615384615385,0.15384615384615385,1.0,0.25,2.0,0.3076923076923077,0.3333333333333333,0.9230769230769231,-46.22667930523311,-44.67077340651315,-1.5559058987199634,-46.85531764581053,45.08425054599506,-91.52609105232368,0.41347713948191234,-72.97606820239598,-17.83420166407575,7.132328647879077,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,3,10.0,26,26,0.19230769230769232,0.20512820512820512,0.9375000000000001,0.37500000000000006,1.6875,0.38461538461538464,0.39316239316239315,0.9782608695652175,-46.22667930523311,-44.67077340651315,-1.5559058987199634,-46.85531764581053,45.08425054599506,-91.52609105232368,0.41347713948191234,-72.97606820239598,-17.83420166407575,7.132328647879077,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,3,25.0,26,26,0.34615384615384615,0.3333333333333333,1.0384615384615385,0.46153846153846156,1.6153846153846154,0.5,0.47863247863247865,1.0446428571428572,-46.22667930523311,-44.67077340651315,-1.5559058987199634,-46.85531764581053,45.08425054599506,-91.52609105232368,0.41347713948191234,-72.97606820239598,-17.83420166407575,7.132328647879077,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,3,50.0,26,26,0.34615384615384615,0.41025641025641024,0.84375,0.37500000000000006,1.3125,0.5384615384615384,0.5641025641025641,0.9545454545454545,-46.22667930523311,-44.67077340651315,-1.5559058987199634,-46.85531764581053,45.08425054599506,-91.52609105232368,0.41347713948191234,-72.97606820239598,-17.83420166407575,7.132328647879077,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,5,0.0,26,26,0.038461538461538464,0.10256410256410256,0.37500000000000006,0.0,1.125,0.2692307692307692,0.3076923076923077,0.8749999999999999,-60.30418103529573,-67.01121549316895,6.70703445787322,-46.72338561957018,59.77080839281201,-113.73460111273913,-7.240407100356943,-88.27505493099365,-27.81754181983775,12.10065132558549,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,5,10.0,26,26,0.07692307692307693,0.13675213675213677,0.5625,0.0,1.40625,0.34615384615384615,0.3504273504273504,0.9878048780487805,-60.30418103529573,-67.01121549316895,6.70703445787322,-46.72338561957018,59.77080839281201,-113.73460111273913,-7.240407100356943,-88.27505493099365,-27.81754181983775,12.10065132558549,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,5,25.0,26,26,0.19230769230769232,0.23931623931623933,0.8035714285714286,0.16071428571428573,1.4464285714285714,0.38461538461538464,0.4188034188034188,0.9183673469387755,-60.30418103529573,-67.01121549316895,6.70703445787322,-46.72338561957018,59.77080839281201,-113.73460111273913,-7.240407100356943,-88.27505493099365,-27.81754181983775,12.10065132558549,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,5,50.0,26,26,0.19230769230769232,0.29914529914529914,0.6428571428571429,0.1285714285714286,1.1571428571428573,0.5,0.5128205128205128,0.9750000000000001,-60.30418103529573,-67.01121549316895,6.70703445787322,-46.72338561957018,59.77080839281201,-113.73460111273913,-7.240407100356943,-88.27505493099365,-27.81754181983775,12.10065132558549,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,10,0.0,26,26,0.038461538461538464,0.042735042735042736,0.9,0.0,2.7,0.23076923076923078,0.2222222222222222,1.0384615384615385,-105.98850332122699,-122.0998520302291,16.111348709002115,-53.59019570806382,79.08870513030313,-175.69004773829292,-43.011146899925976,-151.17332340009563,-53.20056539759867,21.634663672044415,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,10,10.0,26,26,0.038461538461538464,0.06837606837606838,0.5625,0.0,1.6875,0.23076923076923078,0.24786324786324787,0.9310344827586207,-105.98850332122699,-122.0998520302291,16.111348709002115,-53.59019570806382,79.08870513030313,-175.69004773829292,-43.011146899925976,-151.17332340009563,-53.20056539759867,21.634663672044415,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,10,25.0,26,26,0.11538461538461539,0.10256410256410256,1.125,0.0,2.625,0.2692307692307692,0.29914529914529914,0.9,-105.98850332122699,-122.0998520302291,16.111348709002115,-53.59019570806382,79.08870513030313,-175.69004773829292,-43.011146899925976,-151.17332340009563,-53.20056539759867,21.634663672044415,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,10,50.0,26,26,0.15384615384615385,0.1623931623931624,0.9473684210526316,0.2368421052631579,1.8947368421052633,0.38461538461538464,0.358974358974359,1.0714285714285714,-105.98850332122699,-122.0998520302291,16.111348709002115,-53.59019570806382,79.08870513030313,-175.69004773829292,-43.011146899925976,-151.17332340009563,-53.20056539759867,21.634663672044415,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,20,0.0,26,26,0.0,0.008547008547008548,0.0,0.0,0.0,0.07692307692307693,0.08547008547008547,0.9,-201.29894438543312,-221.43511533665657,20.13617095122345,-60.128937808841386,90.2468531531097,-281.56405314549795,-131.18826218354687,-290.8976400813007,-119.24300128421751,37.7523446217183,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,20,10.0,26,26,0.0,0.008547008547008548,0.0,0.0,0.0,0.11538461538461539,0.1111111111111111,1.0384615384615385,-201.29894438543312,-221.43511533665657,20.13617095122345,-60.128937808841386,90.2468531531097,-281.56405314549795,-131.18826218354687,-290.8976400813007,-119.24300128421751,37.7523446217183,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,20,25.0,26,26,0.0,0.02564102564102564,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,1.0,-201.29894438543312,-221.43511533665657,20.13617095122345,-60.128937808841386,90.2468531531097,-281.56405314549795,-131.18826218354687,-290.8976400813007,-119.24300128421751,37.7523446217183,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
level,KGS,8,2025-01…2025-06,BUY_NOW,medium,20,50.0,26,26,0.038461538461538464,0.03418803418803419,1.125,0.0,3.375,0.15384615384615385,0.20512820512820512,0.7500000000000001,-201.29894438543312,-221.43511533665657,20.13617095122345,-60.128937808841386,90.2468531531097,-281.56405314549795,-131.18826218354687,-290.8976400813007,-119.24300128421751,37.7523446217183,-91.63182540305262,1.0581395348837208,0.0,0.14708710135363806,13.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,1,0.0,12,12,0.3333333333333333,0.358974358974359,0.9285714285714285,0.23214285714285712,1.625,0.3333333333333333,0.358974358974359,0.9285714285714285,7.322954216298549,-22.654296041824175,29.977250258122723,-23.12728413984491,90.89375954331013,-45.781580181669085,68.23946350148596,-33.95038738310178,50.210218809522885,-34.60868835779757,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,1,10.0,12,12,0.3333333333333333,0.27350427350427353,1.2187499999999998,0.30468749999999994,2.1328125,0.3333333333333333,0.27350427350427353,1.2187499999999998,7.322954216298549,-22.654296041824175,29.977250258122723,-23.12728413984491,90.89375954331013,-45.781580181669085,68.23946350148596,-33.95038738310178,50.210218809522885,-34.60868835779757,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,1,25.0,12,12,0.3333333333333333,0.23931623931623933,1.3928571428571428,0.3482142857142857,2.4375,0.3333333333333333,0.23931623931623933,1.3928571428571428,7.322954216298549,-22.654296041824175,29.977250258122723,-23.12728413984491,90.89375954331013,-45.781580181669085,68.23946350148596,-33.95038738310178,50.210218809522885,-34.60868835779757,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,1,50.0,12,12,0.3333333333333333,0.1794871794871795,1.857142857142857,0.46428571428571425,3.25,0.3333333333333333,0.1794871794871795,1.857142857142857,7.322954216298549,-22.654296041824175,29.977250258122723,-23.12728413984491,90.89375954331013,-45.781580181669085,68.23946350148596,-33.95038738310178,50.210218809522885,-34.60868835779757,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,3,0.0,12,12,0.3333333333333333,0.3162393162393162,1.054054054054054,0.2635135135135135,1.8445945945945947,0.3333333333333333,0.3162393162393162,1.054054054054054,-18.932097033585634,-44.67077340651315,25.738676372927515,-42.112533742922935,94.05665227687572,-86.78330714943608,49.38587887036258,-55.082619731321955,19.60919435261943,-12.462256572908041,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,3,10.0,12,12,0.3333333333333333,0.2905982905982906,1.1470588235294117,0.2867647058823529,2.0073529411764706,0.3333333333333333,0.2905982905982906,1.1470588235294117,-18.932097033585634,-44.67077340651315,25.738676372927515,-42.112533742922935,94.05665227687572,-86.78330714943608,49.38587887036258,-55.082619731321955,19.60919435261943,-12.462256572908041,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,3,25.0,12,12,0.3333333333333333,0.23931623931623933,1.3928571428571428,0.3482142857142857,2.4375,0.3333333333333333,0.23931623931623933,1.3928571428571428,-18.932097033585634,-44.67077340651315,25.738676372927515,-42.112533742922935,94.05665227687572,-86.78330714943608,49.38587887036258,-55.082619731321955,19.60919435261943,-12.462256572908041,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,3,50.0,12,12,0.25,0.17094017094017094,1.4625,0.0,2.925,0.25,0.17094017094017094,1.4625,-18.932097033585634,-44.67077340651315,25.738676372927515,-42.112533742922935,94.05665227687572,-86.78330714943608,49.38587887036258,-55.082619731321955,19.60919435261943,-12.462256572908041,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,5,0.0,12,12,0.3333333333333333,0.29914529914529914,1.1142857142857143,0.2785714285714286,1.9500000000000002,0.3333333333333333,0.29914529914529914,1.1142857142857143,-41.777784027497425,-67.01121549316895,25.233431465671522,-48.59237560314271,100.8827845655621,-115.60359109631166,33.87156907239316,-76.80803105936936,-6.0415668528950786,2.1306819660819425,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,5,10.0,12,12,0.25,0.26495726495726496,0.9435483870967741,0.30665322580645205,1.8870967741935483,0.25,0.26495726495726496,0.9435483870967741,-41.777784027497425,-67.01121549316895,25.233431465671522,-48.59237560314271,100.8827845655621,-115.60359109631166,33.87156907239316,-76.80803105936936,-6.0415668528950786,2.1306819660819425,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,5,25.0,12,12,0.25,0.23076923076923078,1.0833333333333333,0.3520833333333338,2.1666666666666665,0.25,0.23076923076923078,1.0833333333333333,-41.777784027497425,-67.01121549316895,25.233431465671522,-48.59237560314271,100.8827845655621,-115.60359109631166,33.87156907239316,-76.80803105936936,-6.0415668528950786,2.1306819660819425,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,5,50.0,12,12,0.16666666666666666,0.17094017094017094,0.975,0.0,2.4375,0.16666666666666666,0.17094017094017094,0.975,-41.777784027497425,-67.01121549316895,25.233431465671522,-48.59237560314271,100.8827845655621,-115.60359109631166,33.87156907239316,-76.80803105936936,-6.0415668528950786,2.1306819660819425,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,10,0.0,12,12,0.16666666666666666,0.1452991452991453,1.1470588235294117,0.0,2.8676470588235294,0.16666666666666666,0.1452991452991453,1.1470588235294117,-99.4460679776073,-122.0998520302291,22.653784052621802,-59.88949888444142,105.42152674210078,-181.98935091467052,-16.678325288128313,-136.69735825497352,-60.52679813154915,14.97961387800062,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,10,10.0,12,12,0.16666666666666666,0.1282051282051282,1.3,0.0,3.2500000000000004,0.16666666666666666,0.1282051282051282,1.3,-99.4460679776073,-122.0998520302291,22.653784052621802,-59.88949888444142,105.42152674210078,-181.98935091467052,-16.678325288128313,-136.69735825497352,-60.52679813154915,14.97961387800062,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,10,25.0,12,12,0.16666666666666666,0.1111111111111111,1.5,0.0,3.7500000000000004,0.16666666666666666,0.1111111111111111,1.5,-99.4460679776073,-122.0998520302291,22.653784052621802,-59.88949888444142,105.42152674210078,-181.98935091467052,-16.678325288128313,-136.69735825497352,-60.52679813154915,14.97961387800062,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,10,50.0,12,12,0.08333333333333333,0.08547008547008547,0.975,0.0,2.925,0.08333333333333333,0.08547008547008547,0.975,-99.4460679776073,-122.0998520302291,22.653784052621802,-59.88949888444142,105.42152674210078,-181.98935091467052,-16.678325288128313,-136.69735825497352,-60.52679813154915,14.97961387800062,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,20,0.0,12,12,0.0,0.06837606837606838,0.0,0.0,0.0,0.0,0.06837606837606838,0.0,-216.69308650131566,-221.43511533665657,4.7420288353409035,-95.78052839724398,99.22675373990103,-317.21564373390055,-122.20836159675554,-325.34063190817096,-127.89758569878845,31.261544121538403,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,20,10.0,12,12,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,-216.69308650131566,-221.43511533665657,4.7420288353409035,-95.78052839724398,99.22675373990103,-317.21564373390055,-122.20836159675554,-325.34063190817096,-127.89758569878845,31.261544121538403,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,20,25.0,12,12,0.0,0.042735042735042736,0.0,0.0,0.0,0.0,0.042735042735042736,0.0,-216.69308650131566,-221.43511533665657,4.7420288353409035,-95.78052839724398,99.22675373990103,-317.21564373390055,-122.20836159675554,-325.34063190817096,-127.89758569878845,31.261544121538403,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
reversal,KGS,8,2025-01…2025-06,WINDOW_CLOSING,slow,20,50.0,12,12,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,-216.69308650131566,-221.43511533665657,4.7420288353409035,-95.78052839724398,99.22675373990103,-317.21564373390055,-122.20836159675554,-325.34063190817096,-127.89758569878845,31.261544121538403,-87.45557610137097,0.4883720930232558,0.0,0.395823066883435,26.0,0.0
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,1,0.0,3,3,0.0,0.358974358974359,0.0,,,0.0,0.358974358974359,0.0,-104.76697509939403,-22.654296041824175,-82.11267905756986,,,,,,,-43.77319489652402,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,1,10.0,3,3,0.0,0.46153846153846156,0.0,,,0.0,0.46153846153846156,0.0,-104.76697509939403,-22.654296041824175,-82.11267905756986,,,,,,,-43.77319489652402,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,1,25.0,3,3,0.3333333333333333,0.5641025641025641,0.5909090909090908,,,0.3333333333333333,0.5641025641025641,0.5909090909090908,-104.76697509939403,-22.654296041824175,-82.11267905756986,,,,,,,-43.77319489652402,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,1,50.0,3,3,0.3333333333333333,0.7008547008547008,0.47560975609756095,,,0.3333333333333333,0.7008547008547008,0.47560975609756095,-104.76697509939403,-22.654296041824175,-82.11267905756986,,,,,,,-43.77319489652402,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,3,0.0,3,3,0.0,0.15384615384615385,0.0,,,0.0,0.3333333333333333,0.0,-79.57053875599972,-44.67077340651315,-34.89976534948657,,,,,,,-12.371310752474772,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,3,10.0,3,3,0.0,0.20512820512820512,0.0,,,0.0,0.39316239316239315,0.0,-79.57053875599972,-44.67077340651315,-34.89976534948657,,,,,,,-12.371310752474772,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,3,25.0,3,3,0.0,0.3333333333333333,0.0,,,0.3333333333333333,0.47863247863247865,0.6964285714285714,-79.57053875599972,-44.67077340651315,-34.89976534948657,,,,,,,-12.371310752474772,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,3,50.0,3,3,0.3333333333333333,0.41025641025641024,0.8125,,,0.3333333333333333,0.5641025641025641,0.5909090909090908,-79.57053875599972,-44.67077340651315,-34.89976534948657,,,,,,,-12.371310752474772,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,5,0.0,3,3,0.0,0.10256410256410256,0.0,,,0.0,0.3076923076923077,0.0,-45.489408311652305,-67.01121549316895,21.521807181516643,,,,,,,45.73843405369593,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,5,10.0,3,3,0.0,0.13675213675213677,0.0,,,0.0,0.3504273504273504,0.0,-45.489408311652305,-67.01121549316895,21.521807181516643,,,,,,,45.73843405369593,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,5,25.0,3,3,0.0,0.23931623931623933,0.0,,,0.3333333333333333,0.4188034188034188,0.7959183673469387,-45.489408311652305,-67.01121549316895,21.521807181516643,,,,,,,45.73843405369593,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,5,50.0,3,3,0.3333333333333333,0.29914529914529914,1.1142857142857143,,,0.6666666666666666,0.5128205128205128,1.3,-45.489408311652305,-67.01121549316895,21.521807181516643,,,,,,,45.73843405369593,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,10,0.0,3,3,0.0,0.042735042735042736,0.0,,,0.3333333333333333,0.2222222222222222,1.5,-3.817198908046364,-122.0998520302291,118.28265312218274,,,,,,,124.88850199511144,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,10,10.0,3,3,0.0,0.06837606837606838,0.0,,,0.6666666666666666,0.24786324786324787,2.6896551724137927,-3.817198908046364,-122.0998520302291,118.28265312218274,,,,,,,124.88850199511144,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,10,25.0,3,3,0.0,0.10256410256410256,0.0,,,0.6666666666666666,0.29914529914529914,2.2285714285714286,-3.817198908046364,-122.0998520302291,118.28265312218274,,,,,,,124.88850199511144,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,10,50.0,3,3,0.3333333333333333,0.1623931623931624,2.052631578947368,,,1.0,0.358974358974359,2.7857142857142856,-3.817198908046364,-122.0998520302291,118.28265312218274,,,,,,,124.88850199511144,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
seasonality,KGS,8,2025-01…2025-06,BUY_NOW,slow,20,0.0,3,3,0.0,0.008547008547008548,0.0,,,0.0,0.08547008547008547,0.0,-176.04862540887407,-221.43511533665657,45.38648992778249,,,,,,,104.20805112308473,18.325795446835954,0.12209302325581395,0.0,0.5841584158415841,120.0,0.5
