date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts
2026-01-22,TJS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=20,window=120)",BUY_NOW,down,0.9166666666666666,medium,10,8.13556,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": false, ""_n_feasible"": 0}","{""dev_pct"": -3.1622273793796007, ""pct_rank"": 0.016666666666666666, ""window"": 120.0, ""span"": 20.0}"
2026-01-23,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,10,8.1155,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -2.746070835804959}"
2026-01-26,TJS,seasonality,"seasonality(from_day=24,min_share=0.6,min_years=4,rearm=20)",BUY_NOW,down,0.625,slow,10,8.12456,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0}","{""k_years"": 5.0, ""n_years"": 8.0, ""target_month"": 2.0}"
2026-01-27,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,10,8.18151,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 0.813381800258739, ""min_rate"": 8.1155, ""days_since_min"": 2.0, ""window"": 60.0}"
2026-01-28,TJS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=20,window=120)",BUY_NOW,down,0.375,medium,10,8.15524,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": false, ""_n_feasible"": 0}","{""dev_pct"": -1.946616493186537, ""pct_rank"": 0.125, ""window"": 120.0, ""span"": 20.0}"
2026-01-28,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.060377212651478135,medium,10,8.15524,"{""threshold"": 0.0297}","{""proba"": 0.060377212651478135, ""pct_rank"": 0.03333333333333333, ""window"": 120.0}"
2026-01-30,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,10,8.08152,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -1.2221460341672818}"
2026-02-04,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,10,8.21655,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 1.6708490481988525, ""min_rate"": 8.08152, ""days_since_min"": 3.0, ""window"": 60.0}"
2026-02-12,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,10,8.19066,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 1.350488521961224, ""min_rate"": 8.08152, ""days_since_min"": 9.0, ""window"": 60.0}"
2026-02-16,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.09435895031630037,medium,10,8.11121,"{""threshold"": 0.0297}","{""proba"": 0.09435895031630037, ""pct_rank"": 0.025, ""window"": 120.0}"
2026-02-16,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,10,8.11121,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -1.509197984336108}"
2026-02-18,TJS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=20,window=120)",BUY_NOW,down,0.08333333333333348,medium,10,8.0576,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": false, ""_n_feasible"": 0}","{""dev_pct"": -1.7199897922318796, ""pct_rank"": 0.18333333333333332, ""window"": 120.0, ""span"": 20.0}"
2026-02-20,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,10,8.11537,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 0.7169628673550309, ""min_rate"": 8.0576, ""days_since_min"": 2.0, ""window"": 60.0}"
2026-02-25,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.04049990349574214,medium,10,8.06827,"{""threshold"": 0.0297}","{""proba"": 0.04049990349574214, ""pct_rank"": 0.016666666666666666, ""window"": 120.0}"
2026-02-25,TJS,seasonality,"seasonality(from_day=24,min_share=0.6,min_years=4,rearm=20)",BUY_NOW,down,0.75,slow,10,8.06827,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0}","{""k_years"": 6.0, ""n_years"": 8.0, ""target_month"": 3.0}"
2026-03-03,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,10,8.13285,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 0.9339009134233356, ""min_rate"": 8.0576, ""days_since_min"": 8.0, ""window"": 60.0}"
2026-03-31,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,10,8.46526,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -1.6848367019614674}"
2026-04-06,TJS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=20,window=120)",BUY_NOW,down,0.45833333333333337,medium,10,8.22213,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": false, ""_n_feasible"": 0}","{""dev_pct"": -2.286403632244116, ""pct_rank"": 0.10833333333333334, ""window"": 120.0, ""span"": 20.0}"
2026-04-06,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,1.0,fast,10,8.22213,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 7.0, ""drop_pct"": -4.5085380002857}"
