corridor,family,persona,strategy,label,windows,months,benefit_vs_habit_bps,benefit_vs_habit_ci_lo,benefit_vs_habit_ci_hi,benefit_vs_random_bps,benefit_vs_random_ci_lo,benefit_vs_random_ci_hi,oracle_share,share_shifted,benefit_when_shifted_bps,benefit_when_shifted_ci_lo,benefit_when_shifted_ci_hi,regret_share,not_worse_share,mean_day,rub_per_transfer
KZT,wait,s25_k15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",65,65,-1.0446095348474462,-55.34832522308566,50.61592633650463,80.01514685652663,14.276247040546847,149.71660891175225,0.23853985085178206,0.6923076923076923,-1.5088804392240884,-78.18390293783979,74.71003248113125,0.24615384615384617,0.7538461538461538,3.3230769230769233,-3.1338286045423387
KZT,wait,s25_k15,oracle,оракул: лучший день окна,65,65,256.18464734493404,176.7810729449345,355.463995742591,335.4372301768749,268.01681606336535,413.7935654044526,1.0,0.8615384615384616,297.3571799539413,208.6810173517138,405.8905440643616,0.0,1.0,8.153846153846153,768.5539420348022
KZT,wait,all,habit,привычка: первый день окна,983,66,0.0,0.0,0.0,-3.013110789581046,-41.81650724778352,35.71014966918189,-0.013264836244624708,0.0,,,,0.0,1.0,0.0,0.0
KZT,wait,all,deadline,ждать до срока,983,66,23.249418069180834,-49.4887608310887,101.22375490787519,9.994644046852681,-26.285657258762704,48.79390238617521,0.04400014664686394,1.0,23.249418069180834,-49.4887608310887,101.22375490787519,0.43540183112919634,0.5645981688708036,9.984740590030519,69.7482542075425
KZT,wait,all,random,случайный день окна,983,66,9.603084110295843,-28.80763819564739,49.14721418705646,0.0,0.0,0.0,0.0,,,,,0.4069175991861648,0.5930824008138352,,28.809252330887528
KZT,wait,all,calendar25,"календарь: первый день с 25-го, иначе срок",983,66,68.65039030110098,13.554034899859529,125.87053674769192,59.39783351063184,25.811265546821105,94.46548877033017,0.261491392061812,0.49949135300101727,96.03072309208376,18.638811523411015,175.50117608281536,0.31536113936927773,0.6846388606307223,5.578840284842319,205.95117090330294
KZT,wait,all,screen,"экран: первый день с фактом уровня, иначе срок",983,66,4.864939642548756,-57.55809552546954,70.2646163175991,-4.900973377364725,-40.11698835071039,34.627971443266865,-0.021575910688318132,0.15971515768056968,256.83426103005786,167.03062789598113,367.8233005277927,0.2777212614445575,0.7222787385554426,5.96439471007121,14.594818927646267
KZT,wait,all,push,"первый пуш потока, иначе срок",983,66,29.265234434349786,-20.154416282254644,85.9755707835485,19.6153525112781,-6.702633771088991,51.06219060126458,0.08635408954838678,0.6531027466937945,77.16216573059356,32.144081820982606,128.89593261314184,0.28585961342828076,0.7141403865717192,4.009155645981688,87.79570330304936
KZT,wait,all,push_or_calendar,"первый пуш, иначе календарь, иначе срок",983,66,54.78192997651379,10.624099693801355,106.41142687824157,46.797127355506596,16.600950114444057,81.5949826097424,0.20601838911338355,0.7192268565615463,73.9900850358777,25.46944536912553,130.26183251197241,0.23397761953204477,0.7660223804679552,3.296032553407935,164.34578992954135
KZT,wait,all,oracle,оракул: лучший день окна,983,66,237.0689662856952,179.66509688447766,308.35209966792604,227.15024399958537,186.82393295888645,271.0226190621427,1.0,0.8179043743641913,289.84924609308257,220.93081154075276,373.2065556304474,0.0,1.0,4.8809766022380465,711.2068988570857
KZT,accelerate,a05_h15,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,51.193732752485154,8.477561742427378,92.72077610411336,0.2668319500970976,0.0,,,,0.0,1.0,6.484848484848484,0.0
KZT,accelerate,a05_h15,deadline,ждать до срока,66,66,0.0,0.0,0.0,51.193732752485154,8.477561742427378,92.72077610411336,0.2668319500970976,0.0,,,,0.0,1.0,6.484848484848484,0.0
KZT,accelerate,a05_h15,random,случайный день окна,66,66,-48.041362132468244,-88.51972614961038,-5.942415053972945,0.0,0.0,0.0,0.0,,,,,0.5606060606060606,0.4393939393939394,,-144.12408639740474
KZT,accelerate,a05_h15,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,51.193732752485154,8.477561742427378,92.72077610411336,0.2668319500970976,0.0,,,,0.0,1.0,6.484848484848484,0.0
KZT,accelerate,a05_h15,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-46.166949946989284,-95.979929590595,0.5147753863989741,2.584754411214626,-38.08595482860458,43.57754228620396,0.01347225574273041,0.3787878787878788,-121.88074786005171,-245.90614576830455,1.958297673452818,0.25757575757575757,0.7424242424242424,4.333333333333333,-138.50084984096785
KZT,accelerate,a05_h15,push,"первый пуш потока, иначе срок",66,66,-8.554756201127702,-60.185053772369145,41.14758752673752,40.309692111948,0.7540252683304273,80.09735148981612,0.21010215852100647,0.6818181818181818,-12.546975761653972,-83.03194888152379,63.59599447866246,0.3181818181818182,0.6818181818181818,3.696969696969697,-25.664268603383107
KZT,accelerate,a05_h15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-8.554756201127702,-60.185053772369145,41.14758752673752,40.309692111948,0.7540252683304273,80.09735148981612,0.21010215852100647,0.6818181818181818,-12.546975761653972,-83.03194888152379,63.59599447866246,0.3181818181818182,0.6818181818181818,3.696969696969697,-25.664268603383107
KZT,accelerate,a05_h15,oracle,оракул: лучший день окна,66,66,141.7258831392105,100.43036296534808,186.99773779890745,191.85758202440243,154.2098655814559,232.46326005563245,1.0,0.7121212121212122,199.0193252593169,152.73126975014546,251.78298624299563,0.0,1.0,3.606060606060606,425.1776494176315
KZT,accelerate,a05_h20,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,64.88738277257104,2.191352104044093,133.13381404912442,0.2537205459986088,0.0,,,,0.0,1.0,10.075757575757576,0.0
KZT,accelerate,a05_h20,deadline,ждать до срока,66,66,0.0,0.0,0.0,64.88738277257104,2.191352104044093,133.13381404912442,0.2537205459986088,0.0,,,,0.0,1.0,10.075757575757576,0.0
KZT,accelerate,a05_h20,random,случайный день окна,66,66,-57.39945671920743,-121.95427488855263,4.954908889407717,0.0,0.0,0.0,0.0,,,,,0.4696969696969697,0.5303030303030303,,-172.1983701576223
KZT,accelerate,a05_h20,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,64.88738277257104,2.191352104044093,133.13381404912442,0.2537205459986088,0.0,,,,0.0,1.0,10.075757575757576,0.0
KZT,accelerate,a05_h20,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-80.90698575670893,-159.05443799835902,-14.192757076648777,-22.13842367676136,-77.89747474687728,31.077000985553333,-0.08656494842000019,0.4393939393939394,-184.13313999802722,-341.59947338749976,-34.97425990033156,0.22727272727272727,0.7727272727272727,6.409090909090909,-242.7209572701268
KZT,accelerate,a05_h20,push,"первый пуш потока, иначе срок",66,66,-28.80008320083759,-91.59079829595161,32.226679337151324,31.669848115456055,-25.39004738492821,89.16162871973066,0.12383441606375241,0.7878787878787878,-36.55395175490924,-116.91362147693431,38.028414436879956,0.3484848484848485,0.6515151515151515,4.575757575757576,-86.40024960251277
KZT,accelerate,a05_h20,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-28.80008320083759,-91.59079829595161,32.226679337151324,31.669848115456055,-25.39004738492821,89.16162871973066,0.12383441606375241,0.7878787878787878,-36.55395175490924,-116.91362147693431,38.028414436879956,0.3484848484848485,0.6515151515151515,4.575757575757576,-86.40024960251277
KZT,accelerate,a05_h20,oracle,оракул: лучший день окна,66,66,193.79595654014906,142.05003338434722,255.80753522260605,255.74350913199922,205.9823716813812,311.1684105158192,1.0,0.7575757575757576,255.81066263299675,194.50014288970655,327.4980607716308,0.0,1.0,5.166666666666667,581.3878696204472
KZT,accelerate,a05_h25,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,89.31236008985276,19.07306614008802,164.129119630472,0.2993256404269872,0.0,,,,0.0,1.0,13.545454545454545,0.0
KZT,accelerate,a05_h25,deadline,ждать до срока,66,66,0.0,0.0,0.0,89.31236008985276,19.07306614008802,164.129119630472,0.2993256404269872,0.0,,,,0.0,1.0,13.545454545454545,0.0
KZT,accelerate,a05_h25,random,случайный день окна,66,66,-80.29140352057102,-150.93874842234723,-13.029833158327316,0.0,0.0,0.0,0.0,,,,,0.5909090909090909,0.4090909090909091,,-240.87421056171308
KZT,accelerate,a05_h25,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,89.31236008985276,19.07306614008802,164.129119630472,0.2993256404269872,0.0,,,,0.0,1.0,13.545454545454545,0.0
KZT,accelerate,a05_h25,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-90.4210475225431,-182.4942708829487,-12.889899978972782,-9.411415978093213,-74.5691239758221,51.71862059554517,-0.0315418617550069,0.5,-180.84209504508618,-354.20379838847447,-24.494151768884056,0.30303030303030304,0.696969696969697,8.196969696969697,-271.26314256762936
KZT,accelerate,a05_h25,push,"первый пуш потока, иначе срок",66,66,-55.664005385370615,-134.6220166863499,23.269355249852655,25.83518448725623,-30.14515612555883,85.77503839754938,0.08658525129576033,0.9090909090909091,-61.23040592390769,-150.59367176395443,21.049311648681865,0.5,0.5,4.954545454545454,-166.99201615611184
KZT,accelerate,a05_h25,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-55.664005385370615,-134.6220166863499,23.269355249852655,25.83518448725623,-30.14515612555883,85.77503839754938,0.08658525129576033,0.9090909090909091,-61.23040592390769,-150.59367176395443,21.049311648681865,0.5,0.5,4.954545454545454,-166.99201615611184
KZT,accelerate,a05_h25,oracle,оракул: лучший день окна,66,66,211.48470421506156,158.76642366106248,272.9690801662061,298.37858180959347,243.86224019408087,359.37433433955647,1.0,0.8787878787878788,240.65500824472522,183.1211730327799,304.670270864182,0.0,1.0,6.424242424242424,634.4541126451846
KZT,accelerate,a10_h15,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,39.04921795987418,9.428171085436178,69.58623614400828,0.358362955738619,0.0,,,,0.0,1.0,3.393939393939394,0.0
KZT,accelerate,a10_h15,deadline,ждать до срока,66,66,0.0,0.0,0.0,39.04921795987418,9.428171085436178,69.58623614400828,0.358362955738619,0.0,,,,0.0,1.0,3.393939393939394,0.0
KZT,accelerate,a10_h15,random,случайный день окна,66,66,-37.42482503734633,-67.34554661592254,-8.321418882708237,0.0,0.0,0.0,0.0,,,,,0.5151515151515151,0.48484848484848486,,-112.274475112039
KZT,accelerate,a10_h15,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,39.04921795987418,9.428171085436178,69.58623614400828,0.358362955738619,0.0,,,,0.0,1.0,3.393939393939394,0.0
KZT,accelerate,a10_h15,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-38.3668353825371,-80.98313849829665,-6.102353375867292,-0.4686288257284075,-33.65188634664427,29.690204726418717,-0.004300706132064403,0.3484848484848485,-110.09613631510648,-213.6444579555983,-20.82660144057319,0.21212121212121213,0.7878787878787878,2.4242424242424243,-115.1005061476113
KZT,accelerate,a10_h15,push,"первый пуш потока, иначе срок",66,66,-6.145214267451098,-37.075202515039784,20.76190999146233,31.978213430027324,7.182811563907841,58.39864852594915,0.29347084737524715,0.4696969696969697,-13.083359408121693,-75.48876946701441,44.05777194989649,0.21212121212121213,0.7878787878787878,2.4242424242424243,-18.435642802353293
KZT,accelerate,a10_h15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-6.145214267451098,-37.075202515039784,20.76190999146233,31.978213430027324,7.182811563907841,58.39864852594915,0.29347084737524715,0.4696969696969697,-13.083359408121693,-75.48876946701441,44.05777194989649,0.21212121212121213,0.7878787878787878,2.4242424242424243,-18.435642802353293
KZT,accelerate,a10_h15,oracle,оракул: лучший день окна,66,66,70.47044264556426,49.50075298123431,94.38427754690281,108.96555387369811,89.80409812876486,131.56941837008708,1.0,0.5454545454545454,129.19581151686782,100.54027687422351,159.92498374655912,0.0,1.0,2.1666666666666665,211.41132793669277
KZT,accelerate,a10_h20,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,48.48924874700722,-1.5493232720554344,102.50131092569885,0.2639236020105351,0.0,,,,0.0,1.0,6.984848484848484,0.0
KZT,accelerate,a10_h20,deadline,ждать до срока,66,66,0.0,0.0,0.0,48.48924874700722,-1.5493232720554344,102.50131092569885,0.2639236020105351,0.0,,,,0.0,1.0,6.984848484848484,0.0
KZT,accelerate,a10_h20,random,случайный день окна,66,66,-43.83147806565499,-96.26554052817774,5.948868760695908,0.0,0.0,0.0,0.0,,,,,0.45454545454545453,0.5454545454545454,,-131.49443419696496
KZT,accelerate,a10_h20,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,48.48924874700722,-1.5493232720554344,102.50131092569885,0.2639236020105351,0.0,,,,0.0,1.0,6.984848484848484,0.0
KZT,accelerate,a10_h20,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-72.16875986650732,-147.53105306879425,-11.746164521605493,-28.212599146080844,-79.48022599787507,17.8490219125823,-0.153559211188492,0.4090909090909091,-176.412524118129,-337.7735311224686,-38.59738730824172,0.19696969696969696,0.803030303030303,4.590909090909091,-216.50627959952195
KZT,accelerate,a10_h20,push,"первый пуш потока, иначе срок",66,66,-22.564571700625883,-78.81623829287008,27.325039275102043,22.835067086026505,-21.086064339266187,66.71207761770187,0.12428967891296316,0.7575757575757576,-29.785234644826165,-100.25285538920207,34.89985224072207,0.30303030303030304,0.696969696969697,3.606060606060606,-67.69371510187766
KZT,accelerate,a10_h20,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-22.564571700625883,-78.81623829287008,27.325039275102043,22.835067086026505,-21.086064339266187,66.71207761770187,0.12428967891296316,0.7575757575757576,-29.785234644826165,-100.25285538920207,34.89985224072207,0.30303030303030304,0.696969696969697,3.606060606060606,-67.69371510187766
KZT,accelerate,a10_h20,oracle,оракул: лучший день окна,66,66,137.14531903514228,97.21909891295438,186.905315364654,183.72456414516373,144.52789262447814,229.92458303238672,1.0,0.7121212121212122,192.5870437514764,142.92679049048544,256.8511349667809,0.0,1.0,3.803030303030303,411.43595710542684
KZT,accelerate,a10_h25,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,73.02245119957404,15.003237896348713,132.7688896375293,0.3021312847675281,0.0,,,,0.0,1.0,10.454545454545455,0.0
KZT,accelerate,a10_h25,deadline,ждать до срока,66,66,0.0,0.0,0.0,73.02245119957404,15.003237896348713,132.7688896375293,0.3021312847675281,0.0,,,,0.0,1.0,10.454545454545455,0.0
KZT,accelerate,a10_h25,random,случайный день окна,66,66,-66.87004610966463,-123.12089460211696,-11.178581235245256,0.0,0.0,0.0,0.0,,,,,0.5454545454545454,0.45454545454545453,,-200.61013832899388
KZT,accelerate,a10_h25,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,73.02245119957404,15.003237896348713,132.7688896375293,0.3021312847675281,0.0,,,,0.0,1.0,10.454545454545455,0.0
KZT,accelerate,a10_h25,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-75.29726667319258,-160.42806115373455,-1.5394645339279256,-8.215474663106482,-70.83811197944613,50.35238039012126,-0.03399162687863751,0.48484848484848486,-155.3006125134597,-315.4025848747328,-2.1371208809828146,0.2878787878787879,0.7121212121212122,6.46969696969697,-225.89180001957774
KZT,accelerate,a10_h25,push,"первый пуш потока, иначе срок",66,66,-46.55931785922618,-129.6715373148459,31.29349291877643,19.911061110873664,-28.880655252778734,69.80989128710684,0.08238225882162824,0.8939393939393939,-52.08330472388015,-137.3053859111704,29.95974694523821,0.4393939393939394,0.5606060606060606,4.045454545454546,-139.67795357767852
KZT,accelerate,a10_h25,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-46.55931785922618,-129.6715373148459,31.29349291877643,19.911061110873664,-28.880655252778734,69.80989128710684,0.08238225882162824,0.8939393939393939,-52.08330472388015,-137.3053859111704,29.95974694523821,0.4393939393939394,0.5606060606060606,4.045454545454546,-139.67795357767852
KZT,accelerate,a10_h25,oracle,оракул: лучший день окна,66,66,170.41549090032018,124.7831693154787,223.061204026616,241.69112859583683,195.78952641692754,291.9465898366136,1.0,0.8181818181818182,208.2855999892802,156.05959590591448,266.70375996144446,0.0,1.0,5.636363636363637,511.24647270096057
KZT,accelerate,all,habit,привычка: первый день окна,396,66,0.0,0.0,0.0,60.99239892022741,15.864626294160118,108.09954032971537,0.28582127736389445,0.0,,,,0.0,1.0,8.48989898989899,0.0
KZT,accelerate,all,deadline,ждать до срока,396,66,0.0,0.0,0.0,60.99239892022741,15.864626294160118,108.09954032971537,0.28582127736389445,0.0,,,,0.0,1.0,8.48989898989899,0.0
KZT,accelerate,all,random,случайный день окна,396,66,-55.643095264152095,-101.35688227617213,-11.1424136501294,0.0,0.0,0.0,0.0,,,,,0.5227272727272727,0.4772727272727273,,-166.92928579245628
KZT,accelerate,all,calendar25,"календарь: первый день с 25-го, иначе срок",396,66,0.0,0.0,0.0,60.99239892022741,15.864626294160118,108.09954032971537,0.28582127736389445,0.0,,,,0.0,1.0,8.48989898989899,0.0
KZT,accelerate,all,screen,"экран: первый день с фактом уровня, иначе срок",396,66,-67.22130752474638,-131.09731320647674,-12.290109287806477,-10.976964646425948,-55.21553532651847,32.48029322835801,-0.05144001731958892,0.42676767676767674,-157.51264958461283,-286.3753163474708,-39.29786852058387,0.2474747474747475,0.7525252525252525,5.404040404040404,-201.66392257423914
KZT,accelerate,all,push,"первый пуш потока, иначе срок",396,66,-28.04799143577318,-76.90891443454282,19.599901108955553,28.756511056931295,-10.157770864605807,68.5187765160828,0.13475814803695563,0.75,-37.397321914364234,-101.77957332547896,23.016218853326897,0.35353535353535354,0.6464646464646465,3.8838383838383836,-84.14397430731954
KZT,accelerate,all,push_or_calendar,"первый пуш, иначе календарь, иначе срок",396,66,-28.04799143577318,-76.90891443454282,19.599901108955553,28.756511056931295,-10.157770864605807,68.5187765160828,0.13475814803695563,0.75,-37.397321914364234,-101.77957332547896,23.016218853326897,0.35353535353535354,0.6464646464646465,3.8838383838383836,-84.14397430731954
KZT,accelerate,all,oracle,оракул: лучший день окна,396,66,154.1729660792413,119.54235232862857,196.3899987634635,213.3934865967823,175.26153262385415,254.98659448460415,1.0,0.7373737373737373,209.08388550472452,165.26621091325325,256.93548514637746,0.0,1.0,4.467171717171717,462.5188982377239
TJS,wait,s05_k05,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,1.7422865208562088,-33.53827856808015,38.93153433722162,0.011799444200362576,0.0,,,,0.0,1.0,0.0,0.0
TJS,wait,s05_k05,deadline,ждать до срока,66,66,13.441727540250952,-48.300554532387686,72.46868118157859,11.992291204157937,-24.821628958929953,49.24368621111626,0.08121647570826769,1.0,13.441727540250952,-48.300554532387686,72.46868118157859,0.3939393939393939,0.6060606060606061,5.0,40.325182620752855
TJS,wait,s05_k05,random,случайный день окна,66,66,0.5237336607400076,-36.29090705871901,35.65807850655349,0.0,0.0,0.0,0.0,,,,,0.3333333333333333,0.6666666666666666,,1.5712009822200228
TJS,wait,s05_k05,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,13.441727540250952,-48.300554532387686,72.46868118157859,11.992291204157937,-24.821628958929953,49.24368621111626,0.08121647570826769,0.0,,,,0.3939393939393939,0.6060606060606061,5.0,40.325182620752855
TJS,wait,s05_k05,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-10.749412303702556,-67.14367284717999,42.90755151606352,-11.617026537448595,-48.44593976687985,25.016991299427414,-0.07867503694822463,0.16666666666666666,191.84012318997648,71.58575426769897,370.9300646971788,0.30303030303030304,0.696969696969697,3.5606060606060606,-32.24823691110767
TJS,wait,s05_k05,push,"первый пуш потока, иначе срок",66,66,-6.594067719298,-60.52759623797079,47.38565423045111,-7.763397966376713,-36.905217620338156,21.267835083698472,-0.05257676048854103,0.4393939393939394,91.74438143764618,27.37925989307484,168.40485589355347,0.30303030303030304,0.696969696969697,3.1515151515151514,-19.782203157894
TJS,wait,s05_k05,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-6.594067719298,-60.52759623797079,47.38565423045111,-7.763397966376713,-36.905217620338156,21.267835083698472,-0.05257676048854103,0.4393939393939394,91.74438143764618,27.37925989307484,168.40485589355347,0.30303030303030304,0.696969696969697,3.1515151515151514,-19.782203157894
TJS,wait,s05_k05,oracle,оракул: лучший день окна,66,66,147.71666557598465,105.62645582724447,195.76724825035546,147.65835502681315,116.22601626989668,189.517441706887,1.0,0.803030303030303,183.9490552455658,138.08057204846602,239.00753598061476,0.0,1.0,2.727272727272727,443.149996727954
TJS,wait,s05_k10,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,-19.020015637578314,-62.308340165652844,27.500973624658986,-0.08712042993275508,0.0,,,,0.0,1.0,0.0,0.0
TJS,wait,s05_k10,deadline,ждать до срока,66,66,54.44239049576297,-27.678770530250294,136.41807571939475,29.98190045188611,-19.173321113027654,82.46521746302977,0.13733091009708306,1.0,54.44239049576297,-27.678770530250294,136.41807571939475,0.42424242424242425,0.5757575757575758,10.0,163.32717148728892
TJS,wait,s05_k10,random,случайный день окна,66,66,22.50314411517863,-23.793848114864442,66.07302157222911,0.0,0.0,0.0,0.0,,,,,0.3939393939393939,0.6060606060606061,,67.50943234553588
TJS,wait,s05_k10,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,54.44239049576297,-27.678770530250294,136.41807571939475,29.98190045188611,-19.173321113027654,82.46521746302977,0.13733091009708306,0.030303030303030304,168.5871751855267,-45.59099322909099,382.7653436001444,0.42424242424242425,0.5757575757575758,10.0,163.32717148728892
TJS,wait,s05_k10,screen,"экран: первый день с фактом уровня, иначе срок",66,66,8.437449403155814,-50.6129840515624,64.16938132103827,-13.417311833393816,-59.93631608899643,31.964780122390724,-0.06145746658365745,0.21212121212121213,186.16573974958035,82.20095530334227,327.790410557085,0.30303030303030304,0.696969696969697,6.424242424242424,25.31234820946744
TJS,wait,s05_k10,push,"первый пуш потока, иначе срок",66,66,0.48458107450162463,-57.00296108647394,57.57445880218788,-21.485171271998443,-61.8044084465111,21.105873907817216,-0.09841197789013519,0.6363636363636364,42.58568584225379,-24.453214283258028,112.54697907735536,0.2878787878787879,0.7121212121212122,4.893939393939394,1.453743223504874
TJS,wait,s05_k10,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,0.48458107450162463,-57.00296108647394,57.57445880218788,-21.485171271998443,-61.8044084465111,21.105873907817216,-0.09841197789013519,0.6363636363636364,42.58568584225379,-24.453214283258028,112.54697907735536,0.2878787878787879,0.7121212121212122,4.893939393939394,1.453743223504874
TJS,wait,s05_k10,oracle,оракул: лучший день окна,66,66,241.74303567134095,179.63074323763212,311.68923896936633,218.3186613318958,179.4183982131882,264.76184125944815,1.0,0.8484848484848485,284.9114348983661,215.1405600223852,365.46406094434303,0.0,1.0,4.924242424242424,725.2291070140228
TJS,wait,s05_k15,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,-21.70843453590636,-79.49608587596553,36.36701521649059,-0.07203345526109428,0.0,,,,0.0,1.0,0.0,0.0
TJS,wait,s05_k15,deadline,ждать до срока,66,66,71.65318624153424,-65.00056343021028,224.50610290847652,38.08938623359191,-56.559017010357145,142.70473193134487,0.1263891274445336,1.0,71.65318624153424,-65.00056343021028,224.50610290847652,0.4090909090909091,0.5909090909090909,15.0,214.95955872460274
TJS,wait,s05_k15,random,случайный день окна,66,66,27.656069457091956,-30.69041452029094,85.64259880455955,0.0,0.0,0.0,0.0,,,,,0.3939393939393939,0.6060606060606061,,82.96820837127588
TJS,wait,s05_k15,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,101.33715958887187,-15.461394534421537,228.4347800892014,68.78143609572109,4.1738538682679724,144.9843917216073,0.2282322334943108,1.0,101.33715958887187,-15.461394534421537,228.4347800892014,0.4090909090909091,0.5909090909090909,13.545454545454545,304.0114787666156
TJS,wait,s05_k15,screen,"экран: первый день с фактом уровня, иначе срок",66,66,43.27864590643748,-74.85388117079931,181.71416957937046,13.459716135535588,-74.70457697752569,119.45309492166783,0.04466235731887848,0.24242424242424243,163.84459240996767,58.49108871890755,295.4241463286814,0.2727272727272727,0.7272727272727273,9.212121212121213,129.83593771931245
TJS,wait,s05_k15,push,"первый пуш потока, иначе срок",66,66,55.36156112838065,-33.91464993362399,182.26310806712817,28.154785409949305,-47.449674811086965,129.820305990487,0.09342389345757666,0.7727272727272727,18.70358521700732,-44.51635671807611,81.07953427959201,0.30303030303030304,0.696969696969697,5.545454545454546,166.08468338514194
TJS,wait,s05_k15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,42.5765890210687,-33.4717422653744,139.9522935885127,16.024581918056587,-46.8849701984868,93.78660180013463,0.053173157316471396,0.8484848484848485,50.17955134625954,-38.0481997857841,159.56972565901313,0.30303030303030304,0.696969696969697,5.4393939393939394,127.72976706320611
TJS,wait,s05_k15,oracle,оракул: лучший день окна,66,66,331.89633830087234,231.28633977215296,463.2737566056384,301.36600357738524,234.50524130316987,396.48950161858477,1.0,0.8636363636363636,384.30102329574686,273.2343361260774,533.9921741199827,0.0,1.0,7.5,995.6890149026169
TJS,wait,s10_k05,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,-38.39822564875185,-84.55212158120497,2.2147512600225276,-0.3056236483116658,0.0,,,,0.0,1.0,0.0,0.0
TJS,wait,s10_k05,deadline,ждать до срока,66,66,58.85329328124565,-16.646931638916488,141.3735904663581,15.083846375693398,-21.360135791525682,51.57926981005978,0.12005711415110566,1.0,58.85329328124565,-16.646931638916488,141.3735904663581,0.36363636363636365,0.6363636363636364,5.0,176.55987984373695
TJS,wait,s10_k05,random,случайный день окна,66,66,41.72189552175196,-0.6449167002765944,90.84199733809227,0.0,0.0,0.0,0.0,,,,,0.3181818181818182,0.6818181818181818,,125.16568656525588
TJS,wait,s10_k05,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,58.85329328124565,-16.646931638916488,141.3735904663581,15.083846375693398,-21.360135791525682,51.57926981005978,0.12005711415110566,0.0,,,,0.36363636363636365,0.6363636363636364,5.0,176.55987984373695
TJS,wait,s10_k05,screen,"экран: первый день с фактом уровня, иначе срок",66,66,30.278232120982764,-30.8182489577446,99.95100948227135,-11.943857232578008,-49.40357388120489,24.979347631417614,-0.09506494533694222,0.15151515151515152,96.88489515730802,40.95080106804454,167.37928707103183,0.2878787878787879,0.7121212121212122,3.3333333333333335,90.83469636294829
TJS,wait,s10_k05,push,"первый пуш потока, иначе срок",66,66,29.910051465516748,-30.101378011226767,105.72465847129035,-12.678896244547053,-41.79115733626699,20.603855045332953,-0.10091535380488359,0.45454545454545453,80.27016967711923,23.55046545768369,143.01988244500174,0.3333333333333333,0.6666666666666666,3.227272727272727,89.73015439655025
TJS,wait,s10_k05,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,29.910051465516748,-30.101378011226767,105.72465847129035,-12.678896244547053,-41.79115733626699,20.603855045332953,-0.10091535380488359,0.45454545454545453,80.27016967711923,23.55046545768369,143.01988244500174,0.3333333333333333,0.6666666666666666,3.227272727272727,89.73015439655025
TJS,wait,s10_k05,oracle,оракул: лучший день окна,66,66,169.2120584455652,108.2500030747119,249.58881692264842,125.63892179441066,98.91846285834835,162.07754151233328,1.0,0.7272727272727273,232.66658036265213,157.4136794243796,330.23483298248755,0.0,1.0,2.3181818181818183,507.6361753366956
TJS,wait,s10_k10,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,-50.665409916614344,-119.60223872580882,13.049128140341049,-0.22336653756526276,0.0,,,,0.0,1.0,0.0,0.0
TJS,wait,s10_k10,deadline,ждать до срока,66,66,109.93620515368177,-8.544520651191167,254.83410495582072,45.47097357067235,-16.10513281695977,117.98530977627794,0.2004660367481216,1.0,109.93620515368177,-8.544520651191167,254.83410495582072,0.3333333333333333,0.6666666666666666,10.0,329.8086154610453
