indicator,corridor,source,transferred,split,window,params,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
momentum,KZT,KZT,False,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 1}",20,25.0,5,5,0.4,0.26495726495726496,1.5096774193548388,,,0.4,0.5128205128205128,0.7800000000000001,-46.09167009867333,-51.33409444413086,5.242424345457529,,,,,,,62.994509940079276,28.048377217259503,0.19230769230769232,0.25,1.1551453235247278,102.0,0.3333333333333333
level,TJS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,13,13,0.23076923076923078,0.19658119658119658,1.173913043478261,,,0.6153846153846154,0.5555555555555556,1.1076923076923078,64.7634745944334,16.838282384351277,47.92519221008213,,,,,,,87.03061832917605,12.597183760684706,0.5,0.8333333333333334,2.16572015768289,117.0,0.5
level,UZS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,25,25,0.24,0.15384615384615385,1.5599999999999998,,,0.56,0.5128205128205128,1.0920000000000003,16.83845443851429,-20.683669886704273,37.52212432521856,,,,,,,82.18715540605821,19.04377579547032,0.9615384615384616,0.8333333333333334,1.2976931692186227,45.0,0.0
level,KGS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,13,13,0.38461538461538464,0.23931623931623933,1.6071428571428572,,,0.7692307692307693,0.5726495726495726,1.3432835820895523,134.73914771480804,31.12319280205631,103.61595491275173,,,,,,,146.39918307214305,48.46467913308484,0.5,0.5833333333333334,1.5009763678055612,82.0,0.3333333333333333
level,AMD,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,8,8,0.375,0.2564102564102564,1.4625000000000001,,,1.0,0.5641025641025641,1.7727272727272727,179.19457122652778,32.11626266314577,147.07830856338202,,,,,,,187.17641660959296,117.76671534820039,0.3076923076923077,0.7142857142857143,1.9691011221833337,141.0,0.6666666666666666
level,KZT,KZT,False,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,12,12,0.25,0.26495726495726496,0.9435483870967741,,,0.5,0.5128205128205128,0.9750000000000001,-124.69031637493401,-51.33409444413086,-73.35622193080314,,,,,,,78.11777571230546,-121.00142438400223,0.46153846153846156,0.8181818181818182,2.224761833858021,126.0,0.5
reversal,TJS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,10,10,0.9,0.5128205128205128,1.7550000000000001,,,0.9,0.5128205128205128,1.7550000000000001,170.3672655727768,16.838282384351277,153.5289831884255,,,,,,,106.19430384874386,98.68792277734141,0.38461538461538464,0.8888888888888888,2.134176830490307,129.0,0.5
reversal,UZS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,15,15,0.4666666666666667,0.3418803418803419,1.365,,,0.4666666666666667,0.3418803418803419,1.365,46.88587246958332,-20.683669886704273,67.5695423562876,,,,,,,63.16198786177071,-1.3973385215352665,0.5769230769230769,0.9285714285714286,2.2288862430141028,107.0,0.3333333333333333
reversal,KGS,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,10,10,0.9,0.6068376068376068,1.483098591549296,,,0.9,0.6068376068376068,1.483098591549296,206.72292174661044,31.12319280205631,175.59972894455413,,,,,,,127.19116263764784,116.29843321231981,0.38461538461538464,0.8888888888888888,2.134176830490307,129.0,0.5
reversal,AMD,KZT,True,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,10,10,0.8,0.5299145299145299,1.5096774193548388,,,0.8,0.5299145299145299,1.5096774193548388,178.5324477367334,32.11626266314577,146.41618507358763,,,,,,,118.90210542294844,108.91326929993849,0.38461538461538464,0.8888888888888888,2.134176830490307,129.0,0.5
reversal,KZT,KZT,False,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,3,3,0.0,0.48717948717948717,0.0,,,0.0,0.48717948717948717,0.0,-42.46909230834669,-51.33409444413086,8.865002135784174,,,,,,,260.73726044930487,-67.49017981073375,0.11538461538461539,1.0,0.0,163.0,0.8333333333333334
seasonality,TJS,KZT,True,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.19658119658119658,1.2717391304347827,,,0.75,0.5555555555555556,1.3499999999999999,69.25975374799525,16.838282384351277,52.421471363643974,,,,,,,24.473043401931623,-2.872997632179797,0.15384615384615385,0.0,0.5326327784678323,90.0,0.3333333333333333
seasonality,UZS,KZT,True,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.15384615384615385,1.625,,,0.75,0.5128205128205128,1.4625000000000001,58.73615968993246,-20.683669886704273,79.41982957663673,,,,,,,39.09026154220674,-18.003040104978833,0.15384615384615385,0.0,0.539442286678397,88.0,0.3333333333333333
seasonality,KGS,KZT,True,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,5,5,0.2,0.23931623931623933,0.8357142857142857,,,0.6,0.5726495726495726,1.0477611940298508,60.09400558341315,31.12319280205631,28.97081278135684,,,,,,,26.205086099406525,-1.444769159455013,0.19230769230769232,0.0,0.2928752367871097,61.0,0.16666666666666666
seasonality,AMD,KZT,True,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.2564102564102564,1.9500000000000002,,,0.75,0.5641025641025641,1.3295454545454546,110.98407143009776,32.11626266314577,78.86780876695198,,,,,,,35.14500135223558,39.499667826943245,0.15384615384615385,0.0,0.5326327784678323,90.0,0.3333333333333333
seasonality,KZT,KZT,False,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.26495726495726496,0.9435483870967741,,,0.25,0.5128205128205128,0.48750000000000004,-15.897261188965174,-51.33409444413086,35.43683325516569,,,,,,,34.95945440944198,-83.82963777904095,0.15384615384615385,0.0,0.270016512447604,61.0,0.3333333333333333
dip_vs_trend,TJS,KZT,True,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,7,7,0.42857142857142855,0.19658119658119658,2.1801242236024843,,,1.0,0.5555555555555556,1.7999999999999998,200.20634729668845,16.838282384351277,183.36806491233716,,,,,,,197.54594934888038,137.34365626729235,0.2692307692307692,0.6666666666666666,1.7865807951018002,141.0,0.6666666666666666
dip_vs_trend,UZS,KZT,True,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,7,7,0.42857142857142855,0.15384615384615385,2.7857142857142856,,,0.8571428571428571,0.5128205128205128,1.6714285714285715,127.59058823660337,-20.683669886704273,148.27425812330765,,,,,,,197.15085550459375,88.9997793947052,0.2692307692307692,0.5,1.522984871172681,125.0,0.5
dip_vs_trend,KGS,KZT,True,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,6,6,0.5,0.23931623931623933,2.0892857142857144,,,0.8333333333333334,0.5726495726495726,1.455223880597015,213.36477190854035,31.12319280205631,182.24157910648404,,,,,,,228.13024123503132,106.58406292627636,0.23076923076923078,0.6,1.6505219894918834,147.0,0.6666666666666666
dip_vs_trend,AMD,KZT,True,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,6,6,0.6666666666666666,0.2564102564102564,2.6,,,1.0,0.5641025641025641,1.7727272727272727,296.6275757386209,32.11626266314577,264.51131307547513,,,,,,,317.0163137963067,227.72332740438014,0.23076923076923078,0.6,1.6689336398093375,147.0,0.6666666666666666
dip_vs_trend,KZT,KZT,False,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,11,11,0.18181818181818182,0.26495726495726496,0.686217008797654,,,0.45454545454545453,0.5128205128205128,0.8863636363636365,-163.10627856181716,-51.33409444413086,-111.7721841176863,,,,,,,68.21593712860175,-139.2842909586883,0.4230769230769231,0.8,2.1600427076923316,130.0,0.5
momentum,TJS,KZT,True,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.3333333333333333,0.29770992366412213,1.1196581196581197,,,0.7777777777777778,0.6717557251908397,1.1578282828282829,183.38305091615246,95.96472466495561,87.41832625119685,,,,,,,213.3741521125559,238.86890522142937,0.3423913043478261,0.5,1.5197868489086561,92.0,0.3333333333333333
momentum,UZS,KZT,True,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 1}",20,25.0,7,7,0.14285714285714285,0.31297709923664124,0.45644599303135885,,,0.7142857142857143,0.6641221374045801,1.0755336617405584,45.94929113044235,93.66515844300025,-47.715867312557904,,,,,,,127.91229806187472,174.61026033766169,0.266304347826087,0.6666666666666666,1.8587296826214006,132.0,0.6666666666666666
momentum,KGS,KZT,True,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.1111111111111111,0.3282442748091603,0.33850129198966405,,,0.7777777777777778,0.7557251908396947,1.0291806958473624,124.46116315773796,99.54663906237663,24.91452409536133,,,,,,,154.4889613346578,205.8583463194376,0.3423913043478261,0.625,2.0314063035857535,121.0,0.5
momentum,AMD,KZT,True,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.2222222222222222,0.31297709923664124,0.7100271002710026,,,0.7777777777777778,0.6946564885496184,1.1196581196581197,170.0959294782979,96.36585439104611,73.73007508725179,,,,,,,218.32625436000617,228.92614522854598,0.3423913043478261,0.5,2.022272676188724,121.0,0.5
momentum,KZT,KZT,False,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.3333333333333333,0.16793893129770993,1.9848484848484846,,,0.7777777777777778,0.6335877862595419,1.2275769745649265,161.18093866533525,34.71548822943122,126.46545043590402,,,,,,,211.16032825867012,262.1423267178941,0.3423913043478261,0.375,1.5281159772865514,92.0,0.3333333333333333
level,TJS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3}",20,25.0,6,6,0.3333333333333333,0.29770992366412213,1.1196581196581197,,,0.8333333333333334,0.6717557251908397,1.240530303030303,228.71732843721534,95.96472466495561,132.75260377225973,,,,,,,152.896890097123,99.59473573249112,0.2282608695652174,0.8,0.33333333333333337,143.0,0.6666666666666666
level,UZS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3}",20,25.0,10,10,0.2,0.31297709923664124,0.6390243902439025,,,0.5,0.6641221374045801,0.7528735632183908,90.73631177090049,93.66515844300025,-2.928846672099766,,,,,,,48.96664805703732,27.606463236350862,0.3804347826086957,1.0,0.0,141.0,0.6666666666666666
level,KGS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3}",20,25.0,2,2,0.5,0.3282442748091603,1.5232558139534884,,,1.0,0.7557251908396947,1.323232323232323,347.77270363550605,99.54663906237663,248.2260645731294,,,,,,,258.86360088374306,270.73405817927164,0.07608695652173914,0.0,0.0,145.0,0.6666666666666666
level,AMD,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3}",20,25.0,5,5,0.4,0.31297709923664124,1.278048780487805,,,1.0,0.6946564885496184,1.4395604395604396,343.48199725939605,96.36585439104611,247.11614286834993,,,,,,,244.54492188215718,147.70435764785628,0.19021739130434784,1.0,0.0,142.0,0.6666666666666666
level,KZT,KZT,False,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3}",20,25.0,11,11,0.18181818181818182,0.16793893129770993,1.0826446280991735,,,0.5454545454545454,0.6335877862595419,0.8608981380065718,100.6208676582659,34.71548822943122,65.90537942883466,,,,,,,143.9858240910107,57.072044132185106,0.41847826086956524,0.9,1.0434782608695652,116.0,0.5
reversal,TJS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,4,4,0.25,0.7175572519083969,0.3484042553191489,,,0.25,0.7175572519083969,0.3484042553191489,-94.20222601046218,95.96472466495561,-190.1669506754178,,,,,,,-96.56879598123587,-33.846602940551534,0.15217391304347827,1.0,0.0,165.0,0.8333333333333334
reversal,UZS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,4,4,0.25,0.7404580152671756,0.33762886597938147,,,0.25,0.7404580152671756,0.33762886597938147,-120.9705567980651,93.66515844300025,-214.63571524106536,,,,,,,-104.28622125720737,-49.935969169835616,0.15217391304347827,1.0,0.0,165.0,0.8333333333333334
reversal,KGS,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,4,4,0.5,0.7557251908396947,0.6616161616161615,,,0.5,0.7557251908396947,0.6616161616161615,-14.380086636326954,99.54663906237663,-113.92672569870358,,,,,,,-108.88718486488897,26.667104216568372,0.15217391304347827,1.0,0.0,165.0,0.8333333333333334
reversal,AMD,KZT,True,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,4,4,0.25,0.7404580152671756,0.33762886597938147,,,0.25,0.7404580152671756,0.33762886597938147,-120.82256541450063,96.36585439104611,-217.18841980554674,,,,,,,-102.49663209466908,-37.95020693654616,0.15217391304347827,1.0,0.0,165.0,0.8333333333333334
reversal,KZT,KZT,False,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,13,13,0.6923076923076923,0.6106870229007634,1.1336538461538461,,,0.6923076923076923,0.6106870229007634,1.1336538461538461,52.339512148084324,34.71548822943122,17.6240239186531,,,,,,,19.61424663646247,-0.6375239735501059,0.4945652173913044,0.8333333333333334,0.4622001607988788,117.0,0.5
seasonality,TJS,KZT,True,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.0,0.29770992366412213,0.0,,,0.5,0.6717557251908397,0.7443181818181818,44.16757075466155,95.96472466495561,-51.797153910294064,,,,,,,-91.68360420511502,-6.443184953637825,0.15217391304347827,0.0,0.3546474212347099,62.0,0.3333333333333333
seasonality,UZS,KZT,True,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,3,3,0.0,0.31297709923664124,0.0,,,1.0,0.6641221374045801,1.5057471264367817,34.72240020643428,93.66515844300025,-58.94275823656597,,,,,,,29.354166951968505,161.66545056787274,0.1141304347826087,0.0,0.6146788990825688,124.0,0.5
seasonality,KGS,KZT,True,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,3,3,0.0,0.3282442748091603,0.0,,,1.0,0.7557251908396947,1.323232323232323,15.751709242182905,99.54663906237663,-83.79492982019372,,,,,,,-128.51820258700278,53.205443357280025,0.1141304347826087,0.0,0.4772727272727273,91.0,0.5
seasonality,AMD,KZT,True,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,5,5,0.2,0.31297709923664124,0.6390243902439025,,,0.6,0.6946564885496184,0.8637362637362637,71.84450342030323,96.36585439104611,-24.521350970742887,,,,,,,-64.97961140150888,-4.590696307220421,0.19021739130434784,0.0,0.03214121732666125,33.0,0.16666666666666666
seasonality,KZT,KZT,False,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.0,0.16793893129770993,0.0,,,0.75,0.6335877862595419,1.1837349397590362,-41.491599578565854,34.71548822943122,-76.20708780799708,,,,,,,5.674558483015332,30.901459451642964,0.15217391304347827,0.0,0.577471742453439,92.0,0.3333333333333333
dip_vs_trend,TJS,KZT,True,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,2,2,1.0,0.29770992366412213,3.358974358974359,,,1.0,0.6717557251908397,1.4886363636363635,439.9755136000649,95.96472466495561,344.0107889351093,,,,,,,335.71628376249606,345.29103110576995,0.07608695652173914,0.0,0.0,145.0,0.6666666666666666
dip_vs_trend,UZS,KZT,True,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,2,2,1.0,0.31297709923664124,3.195121951219512,,,1.0,0.6641221374045801,1.5057471264367817,422.79361923655665,93.66515844300025,329.1284607935564,,,,,,,340.91954253676056,322.9722510632427,0.07608695652173914,0.0,0.0,145.0,0.6666666666666666
dip_vs_trend,KGS,KZT,True,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.3282442748091603,,,,,0.7557251908396947,,,99.54663906237663,,,,,,,,,,0.0,,,180.0,1.0
dip_vs_trend,AMD,KZT,True,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.31297709923664124,,,,,0.6946564885496184,,,96.36585439104611,,,,,,,,,,0.0,,,180.0,1.0
dip_vs_trend,KZT,KZT,False,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,11,11,0.18181818181818182,0.16793893129770993,1.0826446280991735,,,0.5454545454545454,0.6335877862595419,0.8608981380065718,77.49562651747019,34.71548822943122,42.78013828803896,,,,,,,161.95907598673003,64.62851484718024,0.41847826086956524,0.8,2.0437463305106007,122.0,0.5
momentum,TJS,KZT,True,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 1}",20,25.0,6,6,0.16666666666666666,0.19658119658119658,0.8478260869565217,,,0.3333333333333333,0.4700854700854701,0.7090909090909091,-44.19743355588516,-112.63640534071882,68.43897178483365,,,,,,,298.97093147948306,-108.2540557375156,0.23204419889502761,0.2,0.7803703132819776,76.0,0.5
momentum,UZS,KZT,True,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 1}",20,25.0,7,7,0.0,0.042735042735042736,0.0,,,0.14285714285714285,0.24786324786324787,0.5763546798029556,-147.33881880393977,-198.85952062411175,51.52070182017198,,,,,,,152.55727345269347,-146.96832112740785,0.27071823204419887,0.16666666666666666,1.0309191765161003,76.0,0.3333333333333333
momentum,KGS,KZT,True,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 1}",20,25.0,14,14,0.14285714285714285,0.02564102564102564,5.571428571428571,,,0.14285714285714285,0.15384615384615385,0.9285714285714285,-99.59048019082437,-221.43511533665657,121.8446351458322,,,,,,,143.28225120851582,-101.53515792393945,0.5414364640883977,0.46153846153846156,0.8725576620694951,35.0,0.3333333333333333
momentum,AMD,KZT,True,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 1}",20,25.0,11,11,0.09090909090909091,0.05128205128205128,1.772727272727273,,,0.18181818181818182,0.20512820512820512,0.8863636363636365,-168.3364581707758,-189.98254467009855,21.646086499322735,,,,,,,100.40676347137425,-139.47551547416006,0.42541436464088395,0.3,0.8206380112827641,44.0,0.0
momentum,KZT,KZT,False,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 1}",20,25.0,7,7,0.0,0.02564102564102564,0.0,,,0.5714285714285714,0.1111111111111111,5.142857142857143,-25.58708083975197,-215.04473247998948,189.45765164023751,,,,,,,179.39201570616953,1.9433615620918172,0.27071823204419887,0.16666666666666666,0.5677467728248233,36.0,0.16666666666666666
level,TJS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3}",20,25.0,24,24,0.2916666666666667,0.19658119658119658,1.483695652173913,,,0.5,0.4700854700854701,1.0636363636363637,-51.459202824829795,-112.63640534071882,61.17720251588903,,,,,,,90.83076690163533,-23.498278919052936,0.9281767955801105,0.9130434782608695,0.6861856047139122,34.0,0.16666666666666666
level,UZS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3}",20,25.0,30,30,0.06666666666666667,0.042735042735042736,1.56,,,0.3,0.24786324786324787,1.2103448275862068,-131.9530781081219,-198.85952062411175,66.90644251598985,,,,,,,55.21753337340797,-52.50425537544622,1.160220994475138,0.9655172413793104,0.17638342073763938,34.0,0.16666666666666666
level,KGS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3}",20,25.0,32,32,0.0,0.02564102564102564,0.0,,,0.15625,0.15384615384615385,1.015625,-172.80938565568445,-221.43511533665657,48.625729680972114,,,,,,,34.61330315305322,-109.4684458057104,1.2375690607734806,1.0,0.0,33.0,0.16666666666666666
level,AMD,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3}",20,25.0,31,31,0.12903225806451613,0.05128205128205128,2.5161290322580645,,,0.1935483870967742,0.20512820512820512,0.9435483870967742,-124.28532435359536,-189.98254467009855,65.69722031650319,,,,,,,49.9884009790976,-52.04973152366319,1.1988950276243093,1.0,0.0,34.0,0.16666666666666666
level,KZT,KZT,False,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3}",20,25.0,36,36,0.027777777777777776,0.02564102564102564,1.0833333333333333,,,0.16666666666666666,0.1111111111111111,1.5,-202.95138577821578,-215.04473247998948,12.093346701773697,,,,,,,25.708160807745696,-76.96442963248501,1.3922651933701657,0.9714285714285714,0.05500898014005001,12.0,0.0
reversal,TJS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,12,12,0.3333333333333333,0.48717948717948717,0.6842105263157895,,,0.3333333333333333,0.48717948717948717,0.6842105263157895,-135.841248836057,-112.63640534071882,-23.204843495338167,,,,,,,68.10910026096333,-101.67604940682105,0.46408839779005523,0.8181818181818182,0.41079191812887456,77.0,0.5
reversal,UZS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,25,25,0.16,0.1452991452991453,1.1011764705882352,,,0.16,0.1452991452991453,1.1011764705882352,-129.08893706766946,-198.85952062411175,69.77058355644229,,,,,,,18.577858527836135,-76.98611708553172,0.9668508287292817,0.75,0.40057401056125586,39.0,0.16666666666666666
reversal,KGS,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,19,19,0.0,0.06837606837606838,0.0,,,0.0,0.06837606837606838,0.0,-189.57575752205628,-221.43511533665657,31.859357814600287,,,,,,,16.915483688111177,-113.41159398788942,0.7348066298342542,0.6111111111111112,0.5102499677469847,39.0,0.16666666666666666
reversal,AMD,KZT,True,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,23,23,0.043478260869565216,0.08547008547008547,0.508695652173913,,,0.043478260869565216,0.08547008547008547,0.508695652173913,-132.9632598525449,-189.98254467009855,57.019284817553654,,,,,,,23.269019443797255,-78.32051975013697,0.8895027624309392,0.6818181818181818,0.4646601886422926,39.0,0.16666666666666666
reversal,KZT,KZT,False,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,26,26,0.0,0.017094017094017096,0.0,,,0.0,0.017094017094017096,0.0,-215.4648492774451,-215.04473247998948,-0.4201167974556199,,,,,,,4.878648576167082,-115.60356145943553,1.005524861878453,0.68,0.2644629729424679,39.0,0.16666666666666666
seasonality,TJS,KZT,True,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.19658119658119658,1.2717391304347827,,,0.5,0.4700854700854701,1.0636363636363637,-75.83136529827144,-112.63640534071882,36.80504004244739,,,,,,,135.91222337073745,95.47025546494199,0.15469613259668508,0.0,0.5532164374138215,92.0,0.3333333333333333
seasonality,UZS,KZT,True,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.0,0.042735042735042736,0.0,,,0.0,0.24786324786324787,0.0,-245.02740115651653,-198.85952062411175,-46.16788053240478,,,,,,,-9.624959503835854,-21.56063963549643,0.15469613259668508,0.0,0.539442286678397,89.0,0.3333333333333333
seasonality,KGS,KZT,True,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-138.79182559043772,-221.43511533665657,82.64328974621884,,,,,,,110.44530408633679,67.56291176791579,0.15469613259668508,0.0,0.5532164374138215,92.0,0.3333333333333333
seasonality,AMD,KZT,True,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.05128205128205128,4.875,,,0.5,0.20512820512820512,2.4375,-105.12908071662136,-189.98254467009855,84.85346395347719,,,,,,,130.42531218095786,82.46570728163094,0.15469613259668508,0.0,0.5532164374138215,92.0,0.3333333333333333
seasonality,KZT,KZT,False,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,2,2,0.0,0.02564102564102564,0.0,,,0.0,0.1111111111111111,0.0,-237.93191407181945,-215.04473247998948,-22.88718159182997,,,,,,,35.14727014242158,106.44178629175327,0.07734806629834254,0.0,0.0,123.0,0.6666666666666666
dip_vs_trend,TJS,KZT,True,8,2025-01…2025-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,22,22,0.045454545454545456,0.19658119658119658,0.23122529644268777,,,0.2727272727272727,0.4700854700854701,0.5801652892561983,-240.12553362205696,-112.63640534071882,-127.48912828133814,,,,,,,34.45700260800649,-142.98346762654353,0.8508287292817679,1.0,0.0,73.0,0.3333333333333333
