indicator,k,scope,country,corridor,split,window,scenario,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
holiday:k1:fixed,1,fixed,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,3,3,0.0,0.5,0.0,,,1.0,0.8389830508474576,1.191919191919192,256.89179345464476,230.9240759258275,25.967717528817246,,,,,,,157.8237063231121,96.94764636227761,0.11602209944751381,0.0,0.6097560975609756,57.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,4,4,0.0,0.13953488372093023,0.0,,,0.0,0.4728682170542636,0.0,-119.10769056906217,-69.49233690529937,-49.615353663762804,,,,,,,-78.29818310968905,-47.24341986718089,0.15217391304347827,0.0,0.4960745562896004,69.0,0.5
holiday:k1:fixed,1,fixed,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.15384615384615385,2.1666666666666665,,,0.3333333333333333,0.5128205128205128,0.65,-52.867539500852295,-20.683669886704273,-32.18386961414802,,,,,,,0.36714993117859035,-24.459013257033632,0.11538461538461539,0.0,0.6097560975609756,58.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,5,5,0.2,0.31297709923664124,0.6390243902439025,,,0.6,0.6641221374045801,0.9034482758620689,57.07232558160369,93.66515844300025,-36.59283286139656,,,,,,,23.428273131447906,96.49210854584189,0.19021739130434784,0.25,0.8086204023587772,67.0,0.5
holiday:k1:fixed,1,fixed,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,3,3,0.0,0.042735042735042736,0.0,,,0.0,0.24786324786324787,0.0,-217.06153069683077,-198.85952062411175,-18.20201007271902,,,,,,,6.909402848596467,-170.1556938443923,0.11602209944751381,0.0,0.5609756097560976,57.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,4,4,0.5,0.2,2.5,,,0.5,0.5384615384615384,0.9285714285714286,61.64044392562851,31.661039927311496,29.979403998317014,,,,,,,64.87659925096924,133.41200404575983,0.15217391304347827,0.0,0.45779115546580296,66.0,0.5
holiday:k1:fixed,1,fixed,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,3,3,0.0,0.2564102564102564,0.0,,,0.3333333333333333,0.5470085470085471,0.6093749999999999,-159.44252474361522,10.996849225985803,-170.43937396960104,,,,,,,-190.83259393476513,-60.03350955503418,0.11602209944751381,0.0,0.5813953488372093,53.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,9,9,0.3333333333333333,0.13559322033898305,2.458333333333333,,,0.6666666666666666,0.5169491525423728,1.289617486338798,99.30116203473898,-12.978020395404887,112.27918243014386,,,,,,,84.37142149974596,52.08062763673373,0.34806629834254144,0.75,1.806298992244284,54.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,12,12,0.25,0.14728682170542637,1.6973684210526314,,,0.3333333333333333,0.5116279069767442,0.6515151515151515,9.918601831900398,10.345720517709584,-0.42711868580918555,,,,,,,0.8936577318999142,-16.580502968377708,0.4565217391304348,0.7272727272727273,1.6533355068836157,64.0,0.5
holiday:k3:fixed,3,fixed,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,9,9,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1136.893681935092,-133.26289884507412,-1003.6307830900179,,,,,,,-867.0508188355105,-319.54917158530793,0.34806629834254144,0.75,1.8274690285467106,55.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.25384615384615383,0.6565656565656566,,,0.5,0.5307692307692308,0.9420289855072463,233.26727461686707,116.21310466761958,117.0541699492475,,,,,,,50.667324283754176,41.21100272296618,0.4565217391304348,0.7272727272727273,1.666003656003846,66.0,0.5
holiday:k3:fixed,3,fixed,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,9,9,0.2222222222222222,0.5,0.4444444444444444,,,1.0,0.8389830508474576,1.191919191919192,197.8633962235901,230.9240759258275,-33.06067970223742,,,,,,,104.18067398459247,3.6981968823832414,0.34806629834254144,0.75,1.8274690285467106,56.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,12,12,0.0,0.13953488372093023,0.0,,,0.3333333333333333,0.4728682170542636,0.7049180327868853,-104.78577401874783,-69.49233690529937,-35.29343711344846,,,,,,,-71.17331899193891,-45.23220530505976,0.4565217391304348,0.7272727272727273,1.701848256584496,67.0,0.5
holiday:k3:fixed,3,fixed,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,9,9,0.2222222222222222,0.15384615384615385,1.4444444444444442,,,0.5555555555555556,0.5128205128205128,1.0833333333333335,-22.771421254422773,-20.683669886704273,-2.0877513677185,,,,,,,31.707852656415426,6.757227394487016,0.34615384615384615,0.75,1.8274690285467106,56.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,13,13,0.23076923076923078,0.31297709923664124,0.7373358348968105,,,0.46153846153846156,0.6641221374045801,0.6949602122015915,25.513142498072153,93.66515844300025,-68.1520159449281,,,,,,,-3.3387465189971275,78.12568802061406,0.4945652173913044,0.75,1.8007688899582097,65.0,0.5
holiday:k3:fixed,3,fixed,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.042735042735042736,2.5999999999999996,,,0.2222222222222222,0.24786324786324787,0.8965517241379309,-169.70109837287308,-198.85952062411175,29.158422251238676,,,,,,,64.63290519474819,-118.5670218715943,0.34806629834254144,0.75,1.7697353540470337,55.0,0.6666666666666666
holiday:k3:fixed,3,fixed,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.2,0.8333333333333333,,,0.4166666666666667,0.5384615384615384,0.7738095238095238,26.164073244725557,31.661039927311496,-5.4969666825859385,,,,,,,30.053802288889187,91.25303844631496,0.4565217391304348,0.7272727272727273,1.666003656003846,64.0,0.5
holiday:k3:fixed,3,fixed,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,9,9,0.2222222222222222,0.2564102564102564,0.8666666666666667,,,0.3333333333333333,0.5470085470085471,0.6093749999999999,-140.32554594165597,10.996849225985803,-151.3223951676418,,,,,,,-186.54363937797586,-55.25406675526949,0.34806629834254144,0.75,1.806298992244284,53.0,0.6666666666666666
holiday:k5:fixed,5,fixed,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,15,15,0.26666666666666666,0.13559322033898305,1.9666666666666666,,,0.6666666666666666,0.5169491525423728,1.289617486338798,90.40547586849893,-12.978020395404887,103.38349626390381,,,,,,,83.89322095432593,49.189364222694444,0.580110497237569,0.8571428571428571,2.2222586889015354,54.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,20,20,0.25,0.14728682170542637,1.6973684210526314,,,0.3,0.5116279069767442,0.5863636363636363,8.002988362007756,10.345720517709584,-2.342732155701828,,,,,,,-1.5788637435701915,-7.833831657159995,0.7608695652173914,0.8421052631578947,2.1100274001395647,62.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,15,15,0.0,0.1111111111111111,0.0,,,0.06666666666666667,0.41025641025641024,0.1625,-1068.1030573063442,-133.26289884507412,-934.8401584612701,,,,,,,-908.4294120429611,-151.76502450587603,0.580110497237569,0.8571428571428571,2.237834049827623,55.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,20,20,0.2,0.25384615384615383,0.787878787878788,,,0.65,0.5307692307692308,1.2246376811594204,252.52748959522233,116.21310466761958,136.31438492760276,,,,,,,71.06124593383254,48.87839316898451,0.7608695652173914,0.8421052631578947,2.1286406721452806,62.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,15,15,0.26666666666666666,0.5,0.5333333333333333,,,0.8666666666666667,0.8389830508474576,1.0329966329966331,160.06083016417696,230.9240759258275,-70.86324576165055,,,,,,,67.60800370510471,-36.88572959976673,0.580110497237569,0.8571428571428571,2.237834049827623,56.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,20,20,0.0,0.13953488372093023,0.0,,,0.5,0.4728682170542636,1.0573770491803278,-66.10721668898306,-69.49233690529937,3.3851202163163094,,,,,,,-38.615375165990955,0.38732242709622255,0.7608695652173914,0.8421052631578947,2.1727559865755404,63.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,15,15,0.2,0.15384615384615385,1.3,,,0.6,0.5128205128205128,1.1700000000000002,-32.32075564401216,-20.683669886704273,-11.637085757307887,,,,,,,22.198552772957648,-9.223103950586786,0.5769230769230769,0.8571428571428571,2.237834049827623,52.0,0.6666666666666666
holiday:k5:fixed,5,fixed,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,21,21,0.19047619047619047,0.31297709923664124,0.6085946573751451,,,0.47619047619047616,0.6641221374045801,0.7170224411603722,-6.609034293509162,93.66515844300025,-100.27419273650942,,,,,,,-35.99558300523464,-0.04229550544116903,0.7989130434782609,0.85,2.2426835776875946,63.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,15,15,0.06666666666666667,0.042735042735042736,1.56,,,0.2,0.24786324786324787,0.806896551724138,-186.92478877174366,-198.85952062411175,11.934731852368088,,,,,,,57.129961930553485,-118.4181227976664,0.580110497237569,0.8571428571428571,2.1624174857589473,54.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,20,20,0.1,0.2,0.5,,,0.45,0.5384615384615384,0.8357142857142857,2.831699223881098,31.661039927311496,-28.829340703430397,,,,,,,6.441338348814438,18.143645314072312,0.7608695652173914,0.8421052631578947,2.1286406721452806,62.0,0.5
holiday:k5:fixed,5,fixed,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,15,15,0.26666666666666666,0.2564102564102564,1.04,,,0.3333333333333333,0.5470085470085471,0.6093749999999999,-100.22913564058317,10.996849225985803,-111.22598486656896,,,,,,,-157.8476289874803,-53.69320486688019,0.580110497237569,0.8571428571428571,2.2222586889015354,53.0,0.6666666666666666
holiday:k1:all,1,all,KG,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,8,8,0.125,0.1440677966101695,0.8676470588235294,,,0.625,0.5,1.25,13.515969465390793,-8.151508733265231,21.667478198656024,,,,,,,40.708041317786126,-0.7626379327357853,0.30939226519337015,0.42857142857142855,0.7499851665793128,49.0,0.3333333333333333
holiday:k1:all,1,all,KG,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,4,4,0.25,0.16279069767441862,1.5357142857142856,,,0.5,0.5348837209302325,0.9347826086956522,91.16365527951447,25.66914672872073,65.49450855079374,,,,,,,15.48911069862574,45.12286682180511,0.15217391304347827,0.0,0.17959195393103156,65.0,0.3333333333333333
holiday:k1:all,1,all,KG,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,7,7,0.14285714285714285,0.10256410256410256,1.3928571428571428,,,0.14285714285714285,0.39316239316239315,0.3633540372670807,-357.5894594622891,-134.33666686632213,-223.25279259596695,,,,,,,1.1133505393246017,-111.66499850934795,0.27071823204419887,0.3333333333333333,0.6905683394158625,55.0,0.3333333333333333
holiday:k1:all,1,all,KG,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,4,4,0.0,0.2846153846153846,0.0,,,0.0,0.5769230769230769,0.0,-223.27191296422245,92.68431984896502,-315.95623281318746,,,,,,,-253.13757610414098,-272.2963608417875,0.15217391304347827,0.0,0.10136939588690755,65.0,0.3333333333333333
holiday:k1:all,1,all,KG,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,9,9,0.2222222222222222,0.5508474576271186,0.40341880341880343,,,0.7777777777777778,0.8389830508474576,0.9270482603815937,139.00424845734258,231.7318649254994,-92.72761646815681,,,,,,,24.13249400163248,74.26759860113258,0.34806629834254144,0.25,0.9405277797394557,53.0,0.16666666666666666
holiday:k1:all,1,all,KG,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,3,3,0.0,0.20155038759689922,0.0,,,0.3333333333333333,0.5271317829457365,0.6323529411764705,-129.52894118990181,-26.704775666556326,-102.82416552334548,,,,,,,11.971416108811361,-50.210623440540104,0.1141304347826087,0.0,0.09302325581395349,65.0,0.5
holiday:k1:all,1,all,KG,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.23931623931623933,0.46428571428571425,,,0.4444444444444444,0.5726495726495726,0.7761194029850746,-16.653933629190554,31.12319280205631,-47.77712643124686,,,,,,,-10.123733856043863,24.463205134133506,0.34615384615384615,0.375,0.7582032507624614,44.0,0.16666666666666666
holiday:k1:all,1,all,KG,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,3,3,0.0,0.3282442748091603,0.0,,,0.6666666666666666,0.7557251908396947,0.882154882154882,77.6555821272429,99.54663906237663,-21.891056935133733,,,,,,,0.2655446988394014,2.5007611104599357,0.1141304347826087,0.0,0.11627906976744186,68.0,0.5
holiday:k1:all,1,all,KG,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,5,5,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-176.5503041029548,-221.43511533665657,44.884811233701754,,,,,,,-1.3536304819914449,-140.12774244789858,0.19337016574585636,0.0,0.5055250296034367,57.0,0.5
holiday:k1:all,1,all,KG,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,2,2,0.5,0.2076923076923077,2.4074074074074074,,,0.5,0.5230769230769231,0.9558823529411764,90.09896881514602,-6.366992636140395,96.46596145128642,,,,,,,43.590974248376995,45.79190127765309,0.07608695652173914,0.0,0.0,123.0,0.6666666666666666
holiday:k1:all,1,all,KG,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,4,4,0.0,0.23931623931623933,0.0,,,0.5,0.5384615384615384,0.9285714285714286,-136.12014249396148,5.753419433060342,-141.87356192702183,,,,,,,-135.5115944539598,-5.524408864843451,0.15469613259668508,0.0,0.5051178406291057,53.0,0.5
holiday:k3:all,3,all,KG,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,21,21,0.14285714285714285,0.1440677966101695,0.9915966386554621,,,0.5714285714285714,0.5,1.1428571428571428,38.520187379190986,-8.151508733265231,46.67169611245622,,,,,,,57.094285440496066,38.73086365798057,0.8121546961325967,0.8,1.421790281056171,49.0,0.3333333333333333
holiday:k3:all,3,all,KG,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,12,12,0.25,0.16279069767441862,1.5357142857142856,,,0.5,0.5348837209302325,0.9347826086956522,101.77820374301491,25.66914672872073,76.10905701429418,,,,,,,27.501929847831374,-2.7782867126942654,0.4565217391304348,0.7272727272727273,1.518865374310736,63.0,0.3333333333333333
holiday:k3:all,3,all,KG,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,18,18,0.16666666666666666,0.10256410256410256,1.625,,,0.16666666666666666,0.39316239316239315,0.42391304347826086,-318.87633578563083,-134.33666686632213,-184.5396689193087,,,,,,,-67.39137994977878,41.94534356113264,0.6961325966850829,0.7647058823529411,1.3479589993958596,55.0,0.3333333333333333
holiday:k3:all,3,all,KG,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,12,12,0.0,0.2846153846153846,0.0,,,0.0,0.5769230769230769,0.0,-304.4581740851619,92.68431984896502,-397.1424939341269,,,,,,,-348.5922959460179,-307.92551643867273,0.4565217391304348,0.7272727272727273,1.5026222145896424,63.0,0.3333333333333333
holiday:k3:all,3,all,KG,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,25,25,0.32,0.5508474576271186,0.580923076923077,,,0.72,0.8389830508474576,0.8581818181818182,122.13427683387566,231.7318649254994,-109.59758809162373,,,,,,,-16.92783314457253,38.417709435756684,0.9668508287292817,0.75,1.8534762339074824,49.0,0.16666666666666666
holiday:k3:all,3,all,KG,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,9,9,0.0,0.20155038759689922,0.0,,,0.3333333333333333,0.5271317829457365,0.6323529411764705,-155.73329107299102,-26.704775666556326,-129.0285154064347,,,,,,,-14.959022568442249,-80.73317962246517,0.3423913043478261,0.75,1.5850541612875177,63.0,0.5
holiday:k3:all,3,all,KG,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,25,25,0.16,0.23931623931623933,0.6685714285714286,,,0.44,0.5726495726495726,0.7683582089552239,-7.177236558638712,31.12319280205631,-38.30042936069502,,,,,,,-2.2322630826526972,-17.742603510627312,0.9615384615384616,0.7916666666666666,1.5675023801932033,42.0,0.16666666666666666
holiday:k3:all,3,all,KG,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.3282442748091603,0.33850129198966405,,,0.7777777777777778,0.7557251908396947,1.0291806958473624,110.86325932515659,99.54663906237663,11.316620262779963,,,,,,,40.60840420518822,26.47308614350251,0.3423913043478261,0.75,1.5909090909090908,64.0,0.5
holiday:k3:all,3,all,KG,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,15,15,0.13333333333333333,0.02564102564102564,5.2,,,0.2,0.15384615384615385,1.3,-133.5020332166058,-221.43511533665657,87.93308212005076,,,,,,,49.027948859316986,-75.57300983889108,0.580110497237569,0.7142857142857143,1.528433256836404,55.0,0.5
holiday:k3:all,3,all,KG,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.5,0.2076923076923077,2.4074074074074074,,,0.5,0.5230769230769231,0.9558823529411764,108.50547462452285,-6.366992636140395,114.87246726066324,,,,,,,66.63292531038978,82.04677520797564,0.2282608695652174,0.8,1.8863636363636365,119.0,0.6666666666666666
holiday:k3:all,3,all,KG,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.23931623931623933,0.6964285714285714,,,0.5,0.5384615384615384,0.9285714285714286,-46.706085595327,5.753419433060342,-52.45950502838735,,,,,,,-50.71625781601898,0.67777372783731,0.46408839779005523,0.7272727272727273,1.6099182385120923,51.0,0.5
