window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
60,0.3,3,3,122,0.5200974421437272,0.48360655737704916,0.4847762209968198,0.9975872091717587,0.16393442622950818,0.8968251567334595,19.5289533959211,0.4074074074074074,AMD,False
60,0.3,3,5,84,0.35809987819732036,0.5238095238095238,0.4936164756202246,1.061167018688673,0.19047619047619047,1.034686219195996,17.449053701373842,0.4074074074074074,AMD,False
60,0.4,0,1,468,1.995127892813642,0.5170940170940171,0.47743673065088754,1.0830629147218418,0.17307692307692307,0.9573475981396401,23.981307202916277,0.35185185185185186,AMD,False
60,0.4,0,3,166,0.7076735688185141,0.5240963855421686,0.4833441381035361,1.0843131099065964,0.1927710843373494,1.052616233137132,27.17351701052306,0.35185185185185186,AMD,False
60,0.4,0,5,106,0.4518879415347138,0.5471698113207547,0.49233797232716975,1.1113703229803855,0.19811320754716982,1.0633214869376624,24.391539778534707,0.35185185185185186,AMD,False
60,0.4,3,1,366,1.5602923264311817,0.4918032786885246,0.4977806812071927,0.9879918953379789,0.15300546448087432,0.810112600938406,8.523666772196881,0.35185185185185186,AMD,False
60,0.4,3,3,143,0.6096224116930573,0.5034965034965035,0.4981676999562845,1.0106968065988353,0.18181818181818182,0.9632346902532527,16.104245168568514,0.35185185185185186,AMD,False
60,0.4,3,5,93,0.3964677222898904,0.5483870967741935,0.505147329376077,1.0855983292072895,0.1827956989247312,0.9608866848426179,18.555012856430146,0.35185185185185186,AMD,False
60,0.5,0,1,514,2.1912302070645557,0.5058365758754864,0.48383375900459774,1.045475985214747,0.16926070038910507,0.9263544070453316,18.78149951762181,0.3148148148148148,AMD,True
60,0.5,0,3,180,0.7673568818514008,0.5333333333333333,0.48849484419268396,1.0917890734645361,0.17777777777777778,0.9632108514642839,19.703907091712153,0.3148148148148148,AMD,False
60,0.5,0,5,114,0.4859926918392205,0.5,0.49530482627920575,1.009479361943765,0.18421052631578946,0.9832409266655777,4.4206182465436,0.3148148148148148,AMD,False
60,0.5,3,1,411,1.7521315468940317,0.48175182481751827,0.5036777005266012,0.9564684406592565,0.15085158150851583,0.7922748549873241,4.311146500828363,0.3148148148148148,AMD,False
60,0.5,3,3,154,0.656516443361754,0.4935064935064935,0.503617343329301,0.979923547199612,0.17532467532467533,0.9214746407457505,8.499162643514044,0.3148148148148148,AMD,False
60,0.5,3,5,100,0.4263093788063338,0.5,0.508220781214691,0.9838243898743324,0.16,0.8380427406932746,2.722256197707379,0.3148148148148148,AMD,False
120,0.05,0,1,126,0.5371498172959805,0.6349206349206349,0.3854046146968905,1.6474131619310823,0.24603174603174602,1.7260712209616458,143.8838068943136,0.6666666666666666,AMD,True
120,0.05,0,3,52,0.22168087697929356,0.6346153846153846,0.4058913278533192,1.5635105779956981,0.23076923076923078,1.5149796595276186,136.63103735355747,0.6666666666666666,AMD,False
120,0.05,0,5,37,0.1577344701583435,0.7027027027027027,0.42105440831019814,1.66891187655019,0.10810810810810811,0.6752097073253505,116.51306654965012,0.6666666666666666,AMD,True
120,0.05,3,1,75,0.3197320341047503,0.56,0.3903521270207776,1.434602148255215,0.2,1.3868886400932472,127.88274085154308,0.6851851851851852,AMD,False
120,0.05,3,3,38,0.16199756394640683,0.5526315789473685,0.4059254461481889,1.36141152073926,0.13157894736842105,0.86651519062811,97.43932823774972,0.6851851851851852,AMD,False
120,0.05,3,5,30,0.12789281364190014,0.6666666666666666,0.4247705223859965,1.5694748847493114,0.1,0.6244240564745743,100.92778889595948,0.6851851851851852,AMD,False
120,0.1,0,1,195,0.8313032886723508,0.5948717948717949,0.4045635529812794,1.4704038228063558,0.2153846153846154,1.4114652158766516,117.9060835810365,0.6111111111111112,AMD,True
