date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2025-04-29,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.76,medium,8,0.932666,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.012, ""window"": 250.0, ""days_since_min"": 6.0}",cooldown,
2025-04-29,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.01423931096341386,medium,8,0.932666,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.01423931096341386, ""pct_rank"": 0.025, ""window"": 120.0}",thinned,
2025-05-12,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.02165790048706852,medium,8,0.924966,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.02165790048706852, ""pct_rank"": 0.016666666666666666, ""window"": 120.0}",sent,BUY_NOW
2025-05-16,KGS,reversal,"reversal(max_days_since_min=5,rearm=5,rise_bps=20,window=120)",WINDOW_CLOSING,up,1.0,slow,8,0.923601,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.8525}","{""rise_pct"": 0.6796632968738779, ""min_rate"": 0.917366, ""days_since_min"": 2.0, ""window"": 120.0}",sent,WINDOW_CLOSING
2025-05-19,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.76,medium,8,0.919539,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.012, ""window"": 250.0, ""days_since_min"": 3.0}",cooldown,
2025-05-19,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.067884271820002,medium,8,0.919539,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.067884271820002, ""pct_rank"": 0.025, ""window"": 120.0}",thinned,
2025-05-26,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.1758003989244464,medium,8,0.910907,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.1758003989244464, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",thinned,
2025-05-26,KGS,momentum,"momentum(n=6,rearm=2)",BUY_NOW,down,0.5,fast,8,0.910907,"{""n"": 6, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.479}","{""streak"": 6.0, ""drop_pct"": -1.3744030160209864}",sent,BUY_NOW
2025-05-28,KGS,momentum,"momentum(n=6,rearm=2)",BUY_NOW,down,0.6666666666666666,fast,8,0.910277,"{""n"": 6, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.479}","{""streak"": 8.0, ""drop_pct"": -1.4426142890707094}",cooldown,
2025-06-02,KGS,reversal,"reversal(max_days_since_min=5,rearm=5,rise_bps=20,window=120)",WINDOW_CLOSING,up,1.0,slow,8,0.904843,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.8525}","{""rise_pct"": 0.8045711943013734, ""min_rate"": 0.897621, ""days_since_min"": 2.0, ""window"": 120.0}",sent,WINDOW_CLOSING
2025-06-03,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.76,medium,8,0.901714,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.012, ""window"": 250.0, ""days_since_min"": 3.0}",cooldown,
